TimeStamp,X,Y,Z
15:15:2.154,-1,-1,-2
15:15:2.154,1,1,0
15:15:2.154,2,0,0
15:15:2.154,1,0,0
15:15:2.154,1,1,0
15:15:2.154,2,3,2
15:15:2.154,5,1,2
15:15:2.154,6,2,1
15:15:2.154,7,0,2
15:15:2.154,2,0,0
15:15:2.154,1,-1,-2
15:15:2.154,-3,-2,-2
15:15:2.154,-2,-2,-2
15:15:2.154,-1,3,-1
15:15:2.154,2,-4,1
15:15:2.154,0,1,1
15:15:2.154,2,-2,0
15:15:2.154,8,0,0
15:15:2.154,4,2,-1
15:15:2.154,0,-1,-1
15:15:2.154,4,2,-1
15:15:2.154,3,-4,0
15:15:2.154,2,1,0
15:15:2.154,3,1,0
15:15:2.154,4,-1,0
15:15:2.154,1,-1,1
15:15:2.154,6,0,1
15:15:2.154,7,0,2
15:15:2.154,1,0,2
15:15:2.154,3,-1,-1
15:15:2.154,5,-1,-1
15:15:2.154,7,-1,0
15:15:2.183,1,-3,-1
15:15:2.183,0,-2,0
15:15:2.183,5,1,-1
15:15:2.183,1,-2,0
15:15:2.183,4,-5,0
15:15:2.183,5,0,1
15:15:2.183,-1,0,0
15:15:2.183,6,0,0
15:15:2.183,5,4,0
15:15:2.183,5,2,-1
15:15:2.183,4,2,0
15:15:2.183,4,2,1
15:15:2.183,4,2,1
15:15:2.183,3,-2,1
15:15:2.183,4,-1,-2
15:15:2.183,-1,-1,1
15:15:2.183,3,-1,1
15:15:2.183,2,-4,1
15:15:2.183,-1,1,1
15:15:2.183,1,2,-2
15:15:2.183,2,0,1
15:15:2.183,4,2,0
15:15:2.183,0,1,1
15:15:2.183,4,0,3
15:15:2.183,0,1,1
15:15:2.183,1,4,1
15:15:2.183,1,-1,0
15:15:2.183,2,-1,0
15:15:2.183,4,-2,1
15:15:2.183,1,-1,0
15:15:2.219,0,1,0
15:15:2.219,4,-4,2
15:15:2.219,-2,1,1
15:15:2.219,-1,0,-2
15:15:2.219,4,0,0
15:15:2.219,1,-5,0
15:15:2.219,-3,-1,-2
15:15:2.219,2,1,0
15:15:2.219,0,-2,0
15:15:2.219,-1,3,1
15:15:2.219,3,3,1
15:15:2.219,4,4,1
15:15:2.219,1,1,0
15:15:2.219,2,5,0
15:15:2.219,7,1,0
15:15:2.219,0,1,1
15:15:2.219,3,-2,0
