TimeStamp,X,Y,Z
14:0:50.652,-1,-1,0
14:0:50.652,1,-5,2
14:0:50.652,-1,-3,1
14:0:50.652,3,-4,1
14:0:50.652,-2,-2,1
14:0:50.652,4,1,2
14:0:50.652,3,-1,2
14:0:50.652,0,-1,2
14:0:50.652,1,-1,1
14:0:50.652,-3,3,2
14:0:50.652,4,2,1
14:0:50.652,-1,-3,1
14:0:50.652,-2,1,0
14:0:50.652,-3,-2,0
14:0:50.652,1,-3,1
14:0:50.652,-2,-5,0
14:0:50.652,1,-2,0
14:0:50.652,3,-4,0
14:0:50.652,6,-1,1
14:0:50.652,-4,-2,0
14:0:50.652,2,1,-1
14:0:50.652,2,0,-1
14:0:50.652,-4,-1,0
14:0:50.652,1,-1,-1
14:0:50.652,0,0,0
14:0:50.652,0,-3,0
14:0:50.652,1,2,1
14:0:50.652,2,1,2
14:0:50.653,2,-1,0
14:0:50.653,1,-3,2
14:0:50.653,-1,0,1
14:0:50.653,-1,-4,1
14:0:50.685,2,-1,1
14:0:50.685,-3,0,0
14:0:50.685,-2,-2,0
14:0:50.685,0,-4,-1
14:0:50.685,-2,0,-1
14:0:50.685,-1,-3,-1
14:0:50.685,5,0,-1
14:0:50.685,1,-2,1
14:0:50.685,0,1,1
14:0:50.685,5,-2,2
14:0:50.685,5,-1,2
14:0:50.685,1,0,2
14:0:50.685,1,-1,0
14:0:50.685,-1,-4,0
14:0:50.685,-5,-3,-1
14:0:50.685,-1,-2,0
14:0:50.685,-1,-1,0
14:0:50.685,-1,-3,-1
14:0:50.685,0,-3,1
14:0:50.685,-2,2,2
14:0:50.685,2,-1,0
14:0:50.685,2,-2,1
14:0:50.685,1,-3,0
14:0:50.685,3,2,-1
14:0:50.685,-3,-3,-1
14:0:50.685,-3,0,-1
14:0:50.685,-1,0,-1
14:0:50.685,1,-2,2
14:0:50.685,-6,1,2
14:0:50.685,-1,0,1
14:0:50.685,0,-1,0
14:0:50.685,0,-5,-1
14:0:50.685,-2,-4,1
14:0:50.685,2,-2,-1
14:0:50.714,4,-2,-1
14:0:50.714,2,-6,-1
14:0:50.714,-9,-2,-2
14:0:50.714,-1,-1,0
14:0:50.714,-4,-5,1
14:0:50.714,0,-3,0
14:0:50.714,6,-1,-1
14:0:50.714,2,-2,0
14:0:50.714,9,-1,1
14:0:50.714,1,4,1
14:0:50.714,5,-1,2
14:0:50.714,2,-3,0
14:0:50.714,-3,0,0
14:0:50.714,-1,-1,-1
14:0:50.714,-3,-5,0
14:0:50.714,-4,-2,0
14:0:50.714,-5,-1,0
14:0:50.714,0,1,1
14:0:50.714,0,-6,1
14:0:50.714,-2,-3,0
14:0:50.714,0,-3,0
14:0:50.714,1,-3,-1
14:0:50.714,0,-3,1
14:0:50.714,0,1,-1
14:0:50.714,0,1,1
14:0:50.714,-3,-2,0
14:0:50.714,-1,0,-1
14:0:50.749,4,-3,0
14:0:50.749,0,3,1
14:0:50.749,-4,-1,0
14:0:50.749,2,1,1
14:0:50.749,-2,1,0
14:0:50.749,5,0,3
14:0:50.749,1,-3,0
14:0:50.749,0,2,0
14:0:50.749,0,0,0
14:0:50.749,0,-4,0
14:0:50.749,-3,-5,1
14:0:50.749,-1,0,-1
14:0:50.749,1,-2,1
14:0:50.750,0,-4,-2
14:0:50.750,-3,3,1
14:0:50.750,3,2,2
14:0:50.750,0,-3,1
14:0:50.750,-1,0,0
14:0:50.750,-2,3,1
14:0:50.750,-1,-1,2
14:0:50.750,-1,-3,0
14:0:50.750,-1,4,1
14:0:50.750,4,-1,0
14:0:50.750,-2,-3,0
14:0:50.750,-3,-4,1
14:0:50.750,-1,-2,0
14:0:50.750,-1,-4,1
14:0:50.750,1,-2,1
14:0:50.750,-4,-1,1
14:0:50.750,-4,1,0
14:0:50.750,0,-2,-1
14:0:50.750,-1,2,0
14:0:50.750,3,0,-1
14:0:50.785,-3,-1,-2
14:0:50.785,1,0,1
14:0:50.785,1,0,1
14:0:50.785,-1,-2,2
14:0:50.785,1,-2,2
14:0:50.785,-1,1,1
14:0:50.785,0,-1,-1
14:0:50.785,2,-1,0
14:0:50.785,-5,-2,-1
