TimeStamp,X,Y,Z
19:4:19.23,-7,6,-2
19:4:19.23,-1,5,-3
19:4:19.23,2,4,-3
19:4:19.23,0,-1,-1
19:4:19.23,-1,4,-2
19:4:19.23,-2,1,0
19:4:19.23,1,-2,-1
19:4:19.23,-4,4,-1
19:4:19.23,-3,4,-1
19:4:19.23,3,-1,-4
19:4:19.23,-10,-2,-1
19:4:19.23,1,2,-3
19:4:19.23,-6,12,-3
19:4:19.23,3,-4,-1
19:4:19.23,-1,1,-1
19:4:19.23,2,5,-1
19:4:19.23,5,1,-1
19:4:19.23,-5,1,-1
19:4:19.23,-3,4,-2
19:4:19.23,4,2,-3
19:4:19.23,2,-3,-2
19:4:19.23,0,1,-3
19:4:19.23,-5,6,-1
19:4:19.23,0,6,-1
19:4:19.23,1,3,0
19:4:19.23,-1,2,-1
19:4:19.23,1,4,-2
19:4:19.23,1,-3,-1
19:4:19.23,-2,-1,-2
19:4:19.23,-4,4,-2
19:4:19.23,6,1,-3
19:4:19.23,2,4,-2
19:4:19.53,-12,3,-1
19:4:19.53,3,2,-3
19:4:19.53,-3,0,0
19:4:19.53,-6,1,-2
19:4:19.53,0,4,-1
19:4:19.53,3,1,-1
19:4:19.53,-1,0,-1
19:4:19.53,-5,8,0
19:4:19.53,5,2,-3
19:4:19.53,3,1,-3
19:4:19.53,-3,-3,0
19:4:19.53,-4,3,-2
19:4:19.53,-2,-1,0
19:4:19.53,2,1,0
19:4:19.53,-5,4,0
19:4:19.53,1,3,-2
19:4:19.53,8,0,-3
19:4:19.53,-5,2,-1
19:4:19.53,0,7,-3
19:4:19.53,-2,4,-3
19:4:19.53,3,-3,-2
19:4:19.53,1,5,-1
19:4:19.53,-3,0,-1
19:4:19.53,3,3,0
19:4:19.53,-4,2,0
19:4:19.53,-5,4,-2
19:4:19.53,0,3,-3
19:4:19.53,-6,-3,-2
19:4:19.53,-6,1,-3
19:4:19.53,0,9,-2
19:4:19.86,1,-3,-2
19:4:19.86,-4,2,0
19:4:19.86,-1,3,0
19:4:19.86,3,6,-1
19:4:19.86,1,-2,1
19:4:19.86,-5,2,-1
19:4:19.86,0,7,-2
19:4:19.86,2,-1,-2
19:4:19.86,-1,-2,-3
19:4:19.86,-10,5,-2
19:4:19.86,5,0,-3
19:4:19.86,2,5,-1
19:4:19.86,-2,0,-2
19:4:19.86,-4,5,0
19:4:19.86,2,-2,-1
19:4:19.86,-3,-2,-1
19:4:19.86,-2,12,-1
19:4:19.87,8,2,-3
19:4:19.87,2,0,-3
19:4:19.87,-10,0,-2
19:4:19.87,-2,4,-1
19:4:19.87,-1,3,0
19:4:19.87,-1,0,0
19:4:19.87,-4,6,0
19:4:19.87,4,2,-3
19:4:19.87,7,3,-2
19:4:19.87,-6,10,-1
19:4:19.87,-1,6,-3
19:4:19.87,4,2,-3
19:4:19.87,-4,0,0
19:4:19.87,-4,6,-2
19:4:19.87,-5,2,0
19:4:19.87,1,0,-1
19:4:19.87,-6,8,2
19:4:19.119,0,5,-2
19:4:19.119,7,-1,-3
19:4:19.119,-11,2,-1
19:4:19.119,0,3,-2
19:4:19.119,2,11,-3
19:4:19.119,1,0,-1
19:4:19.119,0,6,-1
19:4:19.119,-2,3,1
19:4:19.119,3,4,-1
19:4:19.119,-5,2,2
19:4:19.119,-3,6,-4
19:4:19.119,2,5,-3
19:4:19.119,-3,-3,-2
19:4:19.119,-2,3,-3
19:4:19.119,-5,10,-2
19:4:19.119,2,4,-2
19:4:19.119,1,3,-2
19:4:19.119,-1,4,-1
19:4:19.119,2,5,1
19:4:19.119,-1,-2,0
19:4:19.119,-7,2,-1
19:4:19.119,-4,12,-3
19:4:19.120,3,-3,-2
19:4:19.120,5,-3,-3
19:4:19.120,-11,5,-2
19:4:19.120,2,7,-2
19:4:19.120,3,10,-2
19:4:19.120,-6,2,0
19:4:19.120,2,8,-1
19:4:19.120,3,1,0
19:4:19.120,-1,2,-2
19:4:19.120,-4,9,-1
19:4:19.150,4,5,-3
19:4:19.150,2,3,-5
19:4:19.150,-2,-2,-2
19:4:19.150,1,2,-2
19:4:19.150,-3,5,-1
19:4:19.150,-1,3,-1
19:4:19.150,-3,4,-1
19:4:19.150,-2,1,-2
19:4:19.150,5,2,-1
19:4:19.150,-8,2,0
19:4:19.150,-5,0,-4
19:4:19.150,0,8,-3
19:4:19.150,1,-3,-2
19:4:19.150,2,3,-2
19:4:19.150,-6,4,-1
19:4:19.150,4,2,-2
19:4:19.150,-2,5,0
19:4:19.150,-3,7,-2
19:4:19.150,1,4,-2
19:4:19.150,-4,-5,0
19:4:19.150,0,1,-3
19:4:19.150,-2,13,-2
19:4:19.150,5,2,-1
19:4:19.150,2,-1,-1
19:4:19.150,-4,3,-2
19:4:19.150,-1,4,-3
19:4:19.150,-4,-4,-1
19:4:19.150,-2,3,-2
19:4:19.150,-3,7,0
19:4:19.150,-1,-1,-3
19:4:19.150,4,-2,-3
19:4:19.180,-9,6,-2
19:4:19.180,3,5,-3
19:4:19.180,0,6,-1
19:4:19.180,-1,0,-1
19:4:19.180,-5,2,0
19:4:19.180,-2,-2,-1
19:4:19.180,-1,3,-1
19:4:19.180,-4,6,-1
19:4:19.180,-2,1,-2
19:4:19.180,3,-5,-2
19:4:19.180,-8,-3,-2
19:4:19.180,1,0,-4
19:4:19.180,0,7,-2
19:4:19.180,0,-2,-1
19:4:19.180,0,3,-1
19:4:19.180,-2,2,-2
19:4:19.180,6,-3,-3
19:4:19.180,-4,3,-1
19:4:19.180,-1,2,-2
19:4:19.180,4,8,-2
19:4:19.180,3,-4,-3
19:4:19.180,2,-2,-3
19:4:19.180,-8,7,-1
19:4:19.180,2,2,0
19:4:19.180,0,3,1
19:4:19.180,-4,3,-1
19:4:19.180,6,3,-2
19:4:19.180,0,0,-1
19:4:19.180,-6,-3,-3
19:4:19.180,-6,7,-1
19:4:19.209,6,-2,-2
19:4:19.209,2,0,-3
19:4:19.209,-11,3,0
19:4:19.209,1,2,-1
19:4:19.209,1,2,0
19:4:19.209,-5,5,-2
19:4:19.209,-2,5,-1
19:4:19.209,4,1,-1
19:4:19.209,0,-1,-3
19:4:19.209,-2,13,0
19:4:19.209,3,2,-2
19:4:19.209,-1,1,-3
19:4:19.209,-4,-1,-1
19:4:19.209,-2,3,-1
19:4:19.209,-3,-3,0
19:4:19.209,-6,0,-1
19:4:19.209,-4,10,1
19:4:19.209,3,1,-2
19:4:19.209,3,-2,-2
19:4:19.209,-11,1,0
19:4:19.209,0,5,-3
19:4:19.209,2,8,-3
19:4:19.209,-1,-2,-2
19:4:19.209,-2,6,-2
19:4:19.209,1,-2,-1
19:4:19.211,1,0,-1
19:4:19.211,-2,5,0
19:4:19.211,3,4,-1
19:4:19.211,5,0,-1
19:4:19.211,-6,-4,-3
19:4:19.241,1,-2,-3
19:4:19.241,-5,8,-1
19:4:19.241,-2,-1,-1
19:4:19.241,-1,4,0
19:4:19.241,1,4,-1
19:4:19.241,5,2,-1
19:4:19.241,-2,1,-1
19:4:19.241,-4,3,-2
19:4:19.241,3,7,-3
19:4:19.241,1,-2,-1
19:4:19.241,-1,3,-3
19:4:19.241,-8,7,-1
19:4:19.241,5,1,-1
19:4:19.241,-2,6,-1
19:4:19.241,-2,3,-1
19:4:19.241,-1,3,-2
19:4:19.241,1,-3,-1
19:4:19.241,-1,0,-2
19:4:19.241,-2,14,-3
19:4:19.241,6,3,-3
19:4:19.241,1,-1,-3
19:4:19.241,-6,3,-1
19:4:19.241,0,5,-2
19:4:19.241,-2,5,0
19:4:19.241,-6,5,0
19:4:19.241,-8,8,-1
19:4:19.241,0,0,-2
19:4:19.241,2,1,-2
19:4:19.241,-5,9,-1
19:4:19.241,1,4,-1
19:4:19.241,1,4,-2
19:4:19.241,-1,0,-1
19:4:19.271,-2,6,0
19:4:19.271,1,-1,-2
19:4:19.271,0,-3,-1
19:4:19.271,-4,9,-1
19:4:19.271,8,2,-1
19:4:19.271,2,-3,-3
19:4:19.271,-11,4,-2
19:4:19.271,0,4,-2
19:4:19.271,0,7,-2
19:4:19.271,4,-2,-1
19:4:19.271,-3,5,0
19:4:19.271,3,0,-1
19:4:19.271,0,0,1
19:4:19.271,-4,7,1
