TimeStamp,X,Y,Z
15:7:47.130,6,4,1
15:7:47.130,3,2,-1
15:7:47.130,1,-1,0
15:7:47.130,1,4,2
15:7:47.130,1,-2,1
15:7:47.130,6,3,1
15:7:47.130,-2,2,1
15:7:47.130,1,-2,0
15:7:47.131,1,-3,0
15:7:47.131,-5,1,0
15:7:47.131,1,0,-1
15:7:47.131,-1,1,-1
15:7:47.131,3,0,0
15:7:47.131,4,1,1
15:7:47.131,3,-2,1
15:7:47.131,6,0,2
15:7:47.131,3,-1,1
15:7:47.131,6,-1,1
15:7:47.131,4,0,-1
15:7:47.131,-1,-1,-1
15:7:47.131,1,-3,-1
15:7:47.131,1,5,-2
15:7:47.131,-1,0,1
15:7:47.131,2,-1,0
15:7:47.131,-1,0,1
15:7:47.131,2,1,0
15:7:47.131,2,1,1
15:7:47.131,2,-4,1
15:7:47.131,5,3,1
15:7:47.131,3,-1,0
15:7:47.131,2,0,-1
15:7:47.131,-1,3,0
15:7:47.131,3,2,1
15:7:47.131,3,1,1
15:7:47.163,1,0,0
15:7:47.163,5,0,1
15:7:47.163,2,2,1
15:7:47.163,3,-3,1
15:7:47.163,-1,4,1
15:7:47.163,3,-3,0
15:7:47.163,0,-2,-2
15:7:47.163,-5,2,1
15:7:47.163,2,-1,-1
15:7:47.163,1,3,-1
15:7:47.163,0,-2,1
15:7:47.163,6,-1,0
15:7:47.163,3,2,0
15:7:47.163,6,2,1
15:7:47.163,3,4,2
15:7:47.163,5,1,2
15:7:47.163,5,3,-1
15:7:47.163,2,-1,1
15:7:47.163,1,2,0
15:7:47.163,0,2,1
15:7:47.163,-1,1,1
15:7:47.163,-2,0,2
15:7:47.163,2,3,1
15:7:47.163,4,-6,0
15:7:47.163,-4,-2,0
15:7:47.163,-1,1,0
15:7:47.163,5,1,0
15:7:47.163,3,0,2
15:7:47.163,6,0,1
15:7:47.163,4,2,0
15:7:47.163,4,5,0
15:7:47.163,3,1,0
15:7:47.195,0,1,-1
15:7:47.195,-2,-1,-1
15:7:47.195,3,-1,0
15:7:47.195,5,2,-2
15:7:47.195,-2,0,2
15:7:47.195,6,-2,0
15:7:47.195,2,0,3
15:7:47.195,4,2,1
15:7:47.195,2,3,1
15:7:47.195,2,-1,0
15:7:47.195,1,-3,-1
15:7:47.195,2,0,-1
15:7:47.195,0,-1,1
15:7:47.195,3,-1,-1
15:7:47.195,-3,-2,0
15:7:47.195,5,2,-1
15:7:47.195,3,5,1
15:7:47.195,6,1,1
15:7:47.195,0,4,1
15:7:47.195,6,-1,2
15:7:47.195,1,3,1
15:7:47.195,2,3,0
15:7:47.195,2,3,1
15:7:47.195,0,0,-2
15:7:47.195,-1,-1,0
15:7:47.195,-2,-1,0
15:7:47.195,-1,0,1
15:7:47.195,4,-1,2
15:7:47.195,0,-1,2
15:7:47.195,1,1,1
15:7:47.195,1,1,2
15:7:47.195,-1,-3,1
