TimeStamp,X,Y,Z
13:43:2.620,-4,-4,-1
13:43:2.620,-1,-2,-2
13:43:2.620,-5,-1,-2
13:43:2.620,-5,-6,-2
13:43:2.620,-3,-4,0
13:43:2.620,2,-5,0
13:43:2.620,0,-2,0
13:43:2.621,-2,0,-1
13:43:2.621,-2,-3,0
13:43:2.621,2,-4,-1
13:43:2.621,2,-3,-1
13:43:2.621,-1,-1,-1
13:43:2.621,-2,-4,0
13:43:2.621,-1,-3,-2
13:43:2.621,-5,-1,-1
13:43:2.621,-4,-2,0
13:43:2.621,-2,-7,-3
13:43:2.621,-4,-7,-2
13:43:2.621,-2,-1,-1
13:43:2.621,-1,-6,0
13:43:2.621,3,-6,-1
13:43:2.621,-3,-4,0
13:43:2.621,2,-3,1
13:43:2.621,2,-3,-1
13:43:2.621,-2,-5,0
13:43:2.621,-1,-2,-1
13:43:2.621,1,-4,-1
13:43:2.621,0,-4,-1
13:43:2.621,-1,-2,-1
13:43:2.621,2,-4,0
13:43:2.621,-3,-5,0
13:43:2.621,1,-3,-1
13:43:2.650,-1,-2,0
13:43:2.650,0,-3,-1
13:43:2.650,-3,-1,0
13:43:2.650,-4,-4,-1
13:43:2.650,-2,0,-2
13:43:2.650,-1,-3,-1
13:43:2.650,1,-8,-2
13:43:2.650,0,-5,-2
13:43:2.650,0,-3,-2
13:43:2.650,1,-3,-1
13:43:2.650,3,-4,-1
13:43:2.650,-2,1,1
13:43:2.650,6,-2,1
13:43:2.650,-1,-2,-1
13:43:2.650,-1,-4,-1
13:43:2.650,2,-3,-2
13:43:2.650,-6,-4,-2
13:43:2.650,-2,-3,-1
13:43:2.650,-3,0,-4
13:43:2.650,1,-2,-1
13:43:2.650,-3,-5,0
13:43:2.650,-2,-5,1
13:43:2.650,1,-2,-1
13:43:2.650,-2,-2,0
13:43:2.650,-2,-1,-1
13:43:2.650,-2,-2,0
13:43:2.650,-1,-3,-1
13:43:2.650,3,-3,-2
13:43:2.650,2,0,-2
13:43:2.650,-3,-1,-1
13:43:2.688,0,0,-3
13:43:2.688,-3,-1,0
13:43:2.688,-4,-2,2
13:43:2.688,-2,-4,0
13:43:2.688,-2,-4,-1
13:43:2.688,-5,0,-1
13:43:2.688,-5,-3,0
13:43:2.688,-1,-8,-2
13:43:2.688,-8,-6,-3
13:43:2.688,-7,-2,-3
13:43:2.688,2,0,-2
13:43:2.688,0,-9,-2
13:43:2.688,1,-2,0
13:43:2.688,4,-5,-1
13:43:2.688,1,0,0
13:43:2.688,4,-2,0
13:43:2.689,3,-3,1
13:43:2.689,-2,-3,-2
13:43:2.689,-3,-8,-2
13:43:2.689,-7,-2,-2
13:43:2.689,-7,0,-3
13:43:2.689,-1,-4,-1
13:43:2.689,-6,-6,0
13:43:2.689,1,-2,0
13:43:2.689,0,-4,0
13:43:2.689,-1,-5,-1
13:43:2.689,0,-4,-2
13:43:2.689,-1,-3,-1
13:43:2.689,2,-5,-2
13:43:2.689,1,-5,-2
13:43:2.689,-8,-3,-1
13:43:2.689,2,-1,-2
13:43:2.689,-2,-6,-1
13:43:2.689,-3,-3,0
13:43:2.721,-3,2,1
13:43:2.721,-1,-4,0
13:43:2.721,3,-4,0
13:43:2.721,0,4,-1
13:43:2.721,5,0,0
13:43:2.721,-1,-6,-2
13:43:2.721,-2,-5,-1
13:43:2.721,-2,-2,-1
13:43:2.721,-2,-6,-2
13:43:2.721,-3,-6,0
13:43:2.721,-3,-6,-2
13:43:2.721,5,-6,-1
13:43:2.721,2,-8,0
13:43:2.722,0,-3,0
13:43:2.722,2,-4,-1
13:43:2.722,1,0,-2
13:43:2.722,0,-2,1
13:43:2.722,-4,4,-1
13:43:2.722,-2,-2,-1
13:43:2.722,1,-4,-1
13:43:2.722,-5,0,-2
13:43:2.722,0,-1,-2
13:43:2.722,-2,-5,-2
13:43:2.722,-10,-4,0
13:43:2.722,-1,-6,0
13:43:2.722,-2,1,0
13:43:2.722,-4,-6,-1
13:43:2.722,-3,-6,-2
13:43:2.722,-2,-3,0
13:43:2.722,-2,-5,-1
13:43:2.753,-2,-3,-1
13:43:2.753,-2,-4,-1
13:43:2.753,1,-5,-3
13:43:2.753,-2,-6,-2
13:43:2.753,-3,-5,0
13:43:2.753,-2,0,-1
13:43:2.753,3,-2,2
13:43:2.754,-1,-3,1
13:43:2.754,-1,-3,-1
13:43:2.754,1,-5,0
13:43:2.754,-3,-6,-2
13:43:2.754,-4,-5,0
13:43:2.754,0,-4,-3
13:43:2.754,0,-5,-2
13:43:2.754,-2,-5,-2
13:43:2.754,-7,-4,-1
13:43:2.754,-2,-4,1
13:43:2.754,-3,-4,1
13:43:2.754,-3,-4,-1
13:43:2.754,-2,-1,0
13:43:2.754,2,-3,-1
13:43:2.754,2,-2,-2
13:43:2.754,-3,2,-2
13:43:2.754,1,-2,-1
13:43:2.754,1,-4,-2
13:43:2.754,1,-5,-2
13:43:2.754,1,-6,0
13:43:2.754,-1,-6,0
13:43:2.754,-3,-4,0
13:43:2.754,-2,-5,0
13:43:2.754,3,-4,0
13:43:2.754,-2,-6,-2
13:43:2.780,-6,-4,-1
13:43:2.780,-3,0,-3
13:43:2.780,-1,-3,-3
13:43:2.780,0,-6,0
13:43:2.780,-5,-2,0
13:43:2.780,3,-2,0
13:43:2.780,4,-2,0
13:43:2.780,-1,-1,0
13:43:2.780,4,-4,1
