TimeStamp,X,Y,Z
13:32:51.389,0,1,1
13:32:51.389,0,-2,2
13:32:51.389,3,-1,1
13:32:51.389,3,1,2
13:32:51.389,3,1,1
13:32:51.389,5,0,1
13:32:51.389,0,6,1
13:32:51.389,2,3,2
13:32:51.389,3,2,1
13:32:51.389,1,-2,2
13:32:51.389,-1,-3,1
13:32:51.390,-1,-2,2
13:32:51.390,-5,1,1
13:32:51.390,-2,-2,2
13:32:51.390,0,-1,1
13:32:51.390,1,-4,1
13:32:51.390,-3,2,1
13:32:51.390,1,4,0
13:32:51.390,0,3,0
13:32:51.390,-1,-2,0
13:32:51.390,2,2,2
13:32:51.390,0,0,2
13:32:51.390,-2,2,1
13:32:51.390,-1,2,3
13:32:51.390,2,1,2
13:32:51.390,1,2,0
13:32:51.390,0,-3,0
13:32:51.390,-1,1,1
13:32:51.390,-2,2,3
13:32:51.390,-1,-1,2
13:32:51.390,3,2,1
13:32:51.390,-1,3,1
13:32:51.420,-3,3,0
13:32:51.420,3,-1,1
13:32:51.420,-5,-3,-1
13:32:51.420,-2,2,0
13:32:51.420,3,-1,0
13:32:51.420,1,1,0
13:32:51.420,0,2,2
13:32:51.420,4,4,2
13:32:51.420,1,2,2
13:32:51.420,0,0,1
13:32:51.420,1,2,1
13:32:51.420,1,-2,0
13:32:51.420,-1,1,1
13:32:51.420,2,2,2
13:32:51.420,3,2,3
13:32:51.420,0,1,1
13:32:51.420,-1,2,3
13:32:51.420,-2,2,2
13:32:51.420,-1,-1,1
13:32:51.420,-2,-1,1
13:32:51.420,-2,-3,2
13:32:51.420,-5,4,0
13:32:51.420,-1,2,1
13:32:51.420,2,1,1
13:32:51.420,-4,-1,-1
13:32:51.420,1,0,1
13:32:51.420,-1,0,2
13:32:51.420,-2,3,3
13:32:51.420,2,0,3
13:32:51.420,3,2,3
13:32:51.447,-2,3,4
13:32:51.447,-1,6,1
13:32:51.447,1,0,1
13:32:51.447,-4,-3,0
13:32:51.447,-7,1,0
13:32:51.447,-2,3,0
13:32:51.447,3,-2,0
13:32:51.447,3,-1,1
13:32:51.447,0,0,1
13:32:51.447,-4,0,2
13:32:51.447,1,-2,2
13:32:51.447,-1,2,1
13:32:51.447,-1,1,1
13:32:51.447,4,-4,1
13:32:51.447,1,-1,-1
13:32:51.447,1,1,0
13:32:51.447,-1,2,1
13:32:51.447,3,3,2
13:32:51.447,-2,0,1
13:32:51.447,-3,2,2
13:32:51.447,3,-3,3
13:32:51.447,-2,-3,2
13:32:51.447,-1,-1,2
13:32:51.447,2,-1,1
13:32:51.447,-1,0,-2
