TimeStamp,X,Y,Z
15:3:54.38,2,-3,0
15:3:54.38,5,0,1
15:3:54.38,2,-3,1
15:3:54.38,10,-5,2
15:3:54.38,10,3,1
15:3:54.38,9,3,0
15:3:54.38,6,-7,-1
15:3:54.38,-1,0,0
15:3:54.38,2,-2,0
15:3:54.38,4,-6,0
15:3:54.38,4,-2,-1
15:3:54.38,2,-5,-1
15:3:54.38,5,-4,-2
15:3:54.38,8,-3,-1
15:3:54.38,8,2,1
15:3:54.38,8,-2,-2
15:3:54.38,8,1,0
15:3:54.38,2,-3,0
15:3:54.38,4,0,2
15:3:54.38,8,-1,1
15:3:54.38,1,-3,0
15:3:54.38,5,1,-1
15:3:54.38,0,-1,0
15:3:54.38,5,-5,-1
15:3:54.38,0,-5,-1
15:3:54.38,4,-2,0
15:3:54.38,2,3,0
15:3:54.38,-2,-7,-2
15:3:54.38,2,-4,0
15:3:54.38,5,-2,0
15:3:54.38,6,-3,2
15:3:54.38,5,-1,1
15:3:54.70,5,-3,1
15:3:54.70,11,-3,0
15:3:54.70,6,-3,0
15:3:54.70,5,-2,0
15:3:54.70,1,1,-1
15:3:54.70,6,-3,2
15:3:54.70,5,-3,2
15:3:54.70,7,-4,0
15:3:54.70,4,-4,1
15:3:54.70,3,-2,1
15:3:54.70,4,-3,0
15:3:54.70,6,-1,0
15:3:54.70,9,-4,0
15:3:54.70,6,-4,0
15:3:54.70,3,-3,0
15:3:54.70,9,-3,-1
15:3:54.70,8,-6,1
15:3:54.70,7,-1,0
15:3:54.70,5,1,0
15:3:54.70,9,-4,1
15:3:54.70,11,-2,1
15:3:54.70,4,0,0
15:3:54.70,5,2,1
15:3:54.70,8,-2,1
15:3:54.70,5,-3,0
15:3:54.70,5,-3,1
15:3:54.70,4,-6,2
15:3:54.70,5,-3,-1
15:3:54.70,0,-3,2
15:3:54.70,9,-3,0
15:3:54.70,3,-7,-1
15:3:54.70,0,0,0
15:3:54.99,5,-1,1
15:3:54.99,5,1,0
15:3:54.99,4,-4,1
15:3:54.99,5,2,1
15:3:54.99,11,-3,2
15:3:54.99,6,-4,2
15:3:54.99,7,-2,0
15:3:54.99,6,-1,0
15:3:54.99,2,-4,-1
15:3:54.99,5,-5,0
15:3:54.99,2,1,-1
15:3:54.99,4,-3,-1
15:3:54.99,2,-4,1
15:3:54.99,4,-3,1
15:3:54.99,-1,-2,0
15:3:54.99,8,-6,0
15:3:54.99,5,0,0
15:3:54.99,7,-4,-1
15:3:54.99,9,1,-2
15:3:54.99,8,-3,-1
15:3:54.99,6,-1,-1
15:3:54.99,4,1,-1
15:3:54.99,14,-1,0
15:3:54.99,7,-1,1
15:3:54.99,2,2,1
15:3:54.99,6,1,1
15:3:54.99,4,-2,1
15:3:54.99,7,-2,1
15:3:54.99,5,2,-1
15:3:54.99,7,-2,0
15:3:54.130,7,-6,0
15:3:54.130,4,-2,1
15:3:54.130,5,-3,0
15:3:54.130,5,-4,1
15:3:54.130,6,2,0
15:3:54.130,1,0,1
15:3:54.130,7,-2,-1
15:3:54.130,6,2,0
15:3:54.130,8,0,2
15:3:54.130,5,3,0
15:3:54.130,7,-2,0
15:3:54.130,7,-2,0
15:3:54.130,5,0,1
15:3:54.130,2,-5,2
15:3:54.130,2,-3,-1
15:3:54.130,4,-1,-2
15:3:54.130,9,-4,0
15:3:54.130,7,-4,-2
15:3:54.130,4,-2,1
15:3:54.130,6,-2,-1
15:3:54.130,5,-1,1
15:3:54.130,5,0,2
15:3:54.130,11,-3,1
15:3:54.130,9,0,1
15:3:54.130,11,2,2
15:3:54.130,2,0,1
15:3:54.130,9,1,0
15:3:54.130,7,-1,-1
15:3:54.130,7,-4,0
15:3:54.130,1,-1,1
15:3:54.162,3,-3,2
15:3:54.162,4,0,0
15:3:54.162,4,-2,2
15:3:54.162,4,-1,0
15:3:54.162,6,-4,-1
15:3:54.162,2,-1,-1
15:3:54.162,6,-5,-2
15:3:54.162,5,1,-2
15:3:54.162,6,-1,1
15:3:54.162,4,-1,2
15:3:54.162,5,-3,1
15:3:54.162,5,1,0
15:3:54.162,9,-2,2
15:3:54.162,3,-1,1
15:3:54.162,5,0,1
15:3:54.162,4,-3,0
15:3:54.162,4,-3,0
15:3:54.162,6,-1,0
15:3:54.162,5,-3,1
15:3:54.162,6,-4,1
15:3:54.162,7,-2,-1
15:3:54.162,5,-6,1
15:3:54.162,1,-1,-1
15:3:54.162,6,-6,0
15:3:54.162,8,1,1
