TimeStamp,X,Y,Z
14:2:54.590,0,-6,0
14:2:54.590,-1,1,1
14:2:54.590,6,-2,0
14:2:54.590,3,0,-1
14:2:54.590,-6,0,0
14:2:54.590,2,0,1
14:2:54.590,2,-1,-1
14:2:54.590,2,-2,1
14:2:54.590,1,-1,0
14:2:54.590,1,0,0
14:2:54.590,5,-1,1
14:2:54.590,-5,-3,0
14:2:54.590,-1,-1,2
14:2:54.590,-1,-5,2
14:2:54.590,-3,-2,1
14:2:54.590,0,-4,1
14:2:54.590,-1,-3,-1
14:2:54.590,-1,-4,-1
14:2:54.590,-1,-4,0
14:2:54.590,-5,-2,0
14:2:54.590,2,1,0
14:2:54.590,3,1,1
14:2:54.590,0,-2,1
14:2:54.590,-1,0,2
14:2:54.590,4,2,1
14:2:54.590,1,0,0
14:2:54.590,3,3,1
14:2:54.590,1,1,0
14:2:54.590,-2,-2,-1
14:2:54.590,-1,-3,0
14:2:54.590,-3,-2,1
14:2:54.590,-1,0,1
14:2:54.620,-1,0,0
14:2:54.620,-3,0,-1
14:2:54.620,-2,-2,-1
14:2:54.620,0,-3,1
14:2:54.620,-3,-1,0
14:2:54.620,-1,-1,-1
14:2:54.620,2,-2,0
14:2:54.620,2,-3,-1
14:2:54.620,3,-2,0
14:2:54.620,2,-3,1
14:2:54.620,3,-2,-1
14:2:54.620,6,-2,2
14:2:54.620,4,-2,0
14:2:54.620,-2,0,0
14:2:54.620,0,-1,0
14:2:54.620,4,-2,1
14:2:54.620,-1,0,-1
14:2:54.620,1,3,-1
14:2:54.620,1,-4,0
14:2:54.620,-1,-4,1
14:2:54.620,-5,-3,0
14:2:54.620,2,-2,0
14:2:54.620,1,-2,0
14:2:54.620,-2,-2,-1
14:2:54.620,3,-4,0
14:2:54.620,2,-4,0
14:2:54.620,0,1,-1
14:2:54.620,3,-1,-2
14:2:54.620,5,0,1
14:2:54.620,-1,-1,0
14:2:54.657,-2,2,1
14:2:54.657,3,-3,1
14:2:54.657,1,-3,0
14:2:54.657,-2,0,1
14:2:54.657,0,-2,-1
14:2:54.657,0,-1,-1
14:2:54.657,-7,-4,-1
14:2:54.657,0,-2,0
14:2:54.657,1,-4,0
14:2:54.657,-1,-4,1
14:2:54.657,-2,-2,0
14:2:54.657,-1,0,-1
14:2:54.657,6,-2,1
14:2:54.657,2,0,0
14:2:54.657,-2,-1,0
14:2:54.657,2,-1,-1
14:2:54.657,4,-6,-1
14:2:54.657,3,1,-1
14:2:54.657,1,0,2
14:2:54.657,7,-2,2
14:2:54.657,0,-2,1
14:2:54.657,0,1,0
14:2:54.657,1,-6,-1
14:2:54.657,-4,-3,0
14:2:54.657,-6,-2,-1
14:2:54.657,1,0,-1
14:2:54.657,4,-3,0
14:2:54.657,-1,-1,0
14:2:54.657,1,-1,1
14:2:54.657,-2,-1,0
14:2:54.657,3,1,0
14:2:54.657,-2,-3,0
14:2:54.691,-1,-1,1
14:2:54.691,-1,-3,-1
14:2:54.691,3,0,-1
14:2:54.691,2,1,0
14:2:54.691,-1,-2,0
14:2:54.691,1,-4,1
14:2:54.691,-2,-3,0
14:2:54.691,-1,-2,1
14:2:54.691,-3,-4,-1
14:2:54.691,-1,-4,-1
14:2:54.691,2,-2,-1
14:2:54.691,3,-3,1
14:2:54.691,1,-6,-2
14:2:54.691,-2,-4,-1
14:2:54.691,1,-1,0
14:2:54.691,3,1,-1
14:2:54.691,-2,-1,1
14:2:54.692,-2,-2,1
14:2:54.692,1,-3,-1
14:2:54.692,-1,-3,0
14:2:54.692,-3,2,1
14:2:54.692,4,-2,0
14:2:54.692,0,-3,-2
14:2:54.692,-4,-4,-1
14:2:54.692,-2,-1,1
14:2:54.692,-2,-3,0
14:2:54.692,3,-3,0
14:2:54.692,0,-5,1
14:2:54.692,-2,0,-1
14:2:54.692,-1,0,0
14:2:54.692,-2,-1,1
14:2:54.692,-2,-5,-2
14:2:54.717,0,-3,-3
14:2:54.717,-1,-2,-1
14:2:54.717,3,-2,1
14:2:54.717,-1,1,0
14:2:54.717,6,0,2
14:2:54.717,0,1,0
14:2:54.717,-1,1,1
14:2:54.717,-1,-1,2
14:2:54.717,-5,-4,0
14:2:54.717,-1,-3,0
14:2:54.717,0,1,-1
14:2:54.717,-1,-2,-2
14:2:54.717,-2,-4,-1
14:2:54.718,1,-4,2
14:2:54.718,3,-3,1
14:2:54.718,3,1,0
14:2:54.718,-1,-1,1
14:2:54.718,5,-1,-1
14:2:54.718,1,-1,0
14:2:54.718,2,1,0
14:2:54.718,0,-3,-1
14:2:54.718,-1,-2,-1
14:2:54.718,3,-3,-1
14:2:54.718,-1,0,0
14:2:54.718,3,-2,2
14:2:54.718,2,-2,1
