TimeStamp,X,Y,Z
18:2:41.617,3,-2,0
18:2:41.617,-2,-5,2
18:2:41.617,0,-1,3
18:2:41.617,-2,1,1
18:2:41.617,-3,-3,2
18:2:41.617,-1,-3,2
18:2:41.617,-6,4,1
18:2:41.617,-1,0,1
18:2:41.617,-5,-4,0
18:2:41.617,-8,-3,0
18:2:41.617,-4,-4,0
18:2:41.617,-3,-4,2
18:2:41.617,-1,-4,1
18:2:41.618,-4,-1,1
18:2:41.618,1,-3,0
18:2:41.618,-1,-5,-1
18:2:41.618,-4,1,1
18:2:41.618,-2,1,-1
18:2:41.618,-1,-1,0
18:2:41.618,-3,-3,1
18:2:41.618,-5,3,0
18:2:41.618,2,-1,2
18:2:41.618,0,0,0
18:2:41.618,-2,-3,3
18:2:41.618,-2,-5,2
18:2:41.618,-3,-7,1
18:2:41.618,-12,-4,1
18:2:41.618,-6,-3,0
18:2:41.618,-4,1,0
18:2:41.618,-5,-3,0
18:2:41.618,-5,-3,1
18:2:41.618,-3,-2,0
18:2:41.618,-7,-2,1
18:2:41.618,-3,-3,-1
18:2:41.644,-4,-5,2
18:2:41.644,3,-1,1
18:2:41.644,1,-4,0
18:2:41.644,1,0,1
18:2:41.644,-4,-2,0
18:2:41.644,0,0,3
18:2:41.644,-8,-5,2
18:2:41.644,-2,-2,0
18:2:41.644,-5,-3,-1
18:2:41.644,-4,-5,0
18:2:41.644,-7,-2,-1
18:2:41.644,-2,0,0
18:2:41.644,-3,-5,1
18:2:41.644,1,-4,0
18:2:41.644,-4,-2,0
18:2:41.644,0,-6,2
18:2:41.644,-4,-2,3
18:2:41.644,-5,-6,0
18:2:41.644,-2,-1,2
18:2:41.644,-2,-4,0
18:2:41.644,-2,-2,-1
18:2:41.644,0,2,0
18:2:41.644,0,1,0
18:2:41.644,-1,-3,-1
18:2:41.644,0,-1,2
18:2:41.644,1,-2,1
18:2:41.644,0,-2,3
18:2:41.644,-4,-2,0
18:2:41.675,-2,-1,1
18:2:41.675,-1,-2,1
18:2:41.675,-8,-4,-1
18:2:41.675,-8,-5,1
18:2:41.675,-5,-4,-1
18:2:41.675,1,4,0
18:2:41.675,-5,0,1
18:2:41.675,-6,0,2
18:2:41.675,3,-3,2
18:2:41.675,-2,-3,1
18:2:41.675,-2,0,2
18:2:41.675,-1,-3,2
18:2:41.675,-4,-6,1
18:2:41.675,-7,-4,-1
18:2:41.675,-10,0,1
18:2:41.675,-7,-1,0
18:2:41.675,-4,-5,1
18:2:41.675,-5,-3,1
18:2:41.675,-2,-1,0
18:2:41.675,-3,-2,1
18:2:41.675,-2,-5,1
18:2:41.675,-2,-7,-1
18:2:41.675,3,0,0
18:2:41.675,-2,-3,0
18:2:41.675,-2,-3,-1
18:2:41.675,-4,-1,1
18:2:41.675,1,-3,1
18:2:41.675,-4,-3,2
18:2:41.675,-4,-1,2
18:2:41.675,0,-1,2
18:2:41.675,-9,-2,2
18:2:41.707,-3,-3,2
18:2:41.707,1,1,1
18:2:41.707,-4,-2,0
18:2:41.707,-2,-3,0
18:2:41.707,-5,-4,1
18:2:41.707,-5,-2,0
18:2:41.707,-4,-2,1
18:2:41.707,-6,-1,0
18:2:41.707,-5,-1,1
18:2:41.707,-3,-4,1
