TimeStamp,X,Y,Z
15:0:56.170,-2,-2,0
15:0:56.170,4,0,0
15:0:56.170,1,0,0
15:0:56.170,3,1,0
15:0:56.170,2,-4,-1
15:0:56.170,5,-1,-3
15:0:56.170,5,-1,-1
15:0:56.170,1,2,-1
15:0:56.170,2,2,1
15:0:56.171,8,0,0
15:0:56.171,4,0,1
15:0:56.171,1,0,1
15:0:56.171,0,0,-1
15:0:56.171,-1,0,0
15:0:56.171,-1,0,0
15:0:56.171,-7,7,0
15:0:56.171,2,4,-1
15:0:56.171,2,-1,0
15:0:56.171,0,2,0
15:0:56.171,-1,1,0
15:0:56.171,5,-2,1
15:0:56.171,1,0,0
15:0:56.171,1,2,0
15:0:56.171,6,0,0
15:0:56.171,6,-1,0
15:0:56.171,0,1,0
15:0:56.171,3,4,-1
15:0:56.171,1,0,0
15:0:56.171,2,-2,0
15:0:56.171,0,4,1
15:0:56.171,2,1,0
15:0:56.171,1,-2,0
15:0:56.199,0,1,0
15:0:56.199,2,-1,-1
15:0:56.199,0,-2,-1
15:0:56.199,-5,-4,-1
15:0:56.199,0,0,-1
15:0:56.199,2,1,0
15:0:56.199,-2,-4,0
15:0:56.199,-2,1,1
15:0:56.199,4,0,0
15:0:56.199,4,1,1
15:0:56.199,1,2,1
15:0:56.199,4,1,0
15:0:56.199,4,1,-1
15:0:56.199,3,2,0
15:0:56.199,0,1,0
15:0:56.199,1,2,1
15:0:56.199,3,1,1
15:0:56.199,-3,1,1
15:0:56.199,-2,3,1
15:0:56.199,-2,2,-2
15:0:56.199,-3,-3,-1
15:0:56.199,-2,-1,-3
15:0:56.199,2,1,0
15:0:56.199,1,1,-1
15:0:56.199,2,0,1
15:0:56.199,1,2,2
15:0:56.199,4,3,1
15:0:56.199,0,-2,1
15:0:56.199,-4,0,1
15:0:56.199,1,2,-1
15:0:56.199,-3,-1,-1
15:0:56.199,1,0,-1
15:0:56.232,1,5,-1
15:0:56.232,0,-2,0
15:0:56.232,-2,0,0
15:0:56.232,-1,2,1
15:0:56.232,0,1,1
15:0:56.232,4,-4,1
15:0:56.232,3,0,0
15:0:56.232,0,2,0
15:0:56.232,1,-3,0
15:0:56.232,3,0,-1
15:0:56.232,-7,-1,-1
15:0:56.232,-1,0,-1
15:0:56.232,0,2,0
15:0:56.232,1,-3,1
15:0:56.232,-2,5,1
15:0:56.232,4,1,3
15:0:56.232,2,-2,1
15:0:56.232,2,3,1
15:0:56.232,3,0,-1
15:0:56.232,1,-1,-1
15:0:56.232,-1,-3,-1
15:0:56.232,-3,0,-1
15:0:56.232,-1,0,0
15:0:56.232,0,-5,1
15:0:56.232,-4,1,2
15:0:56.232,5,1,1
15:0:56.232,6,0,0
15:0:56.232,-2,2,0
15:0:56.232,2,-2,0
15:0:56.232,4,1,-1
15:0:56.232,6,-4,0
15:0:56.232,0,0,0
15:0:56.261,2,3,0
15:0:56.261,5,0,1
15:0:56.261,0,0,0
15:0:56.261,-2,0,-1
15:0:56.261,2,2,1
15:0:56.261,4,0,1
15:0:56.261,1,0,0
15:0:56.261,3,5,-1
15:0:56.261,1,-2,1
15:0:56.261,3,-1,0
15:0:56.261,-1,4,-1
15:0:56.261,-1,5,1
15:0:56.261,3,0,1
15:0:56.261,-1,2,2
15:0:56.261,-2,2,3
15:0:56.261,0,-1,0
15:0:56.261,2,4,-1
15:0:56.261,4,2,0
15:0:56.261,4,4,1
15:0:56.261,3,3,0
15:0:56.261,-2,1,0
15:0:56.261,1,3,1
15:0:56.261,-1,0,0
15:0:56.261,-1,-3,-1
15:0:56.261,1,1,-1
15:0:56.261,3,-4,-1
15:0:56.261,2,0,0
15:0:56.261,-9,0,1
15:0:56.261,-3,4,0
15:0:56.261,3,4,1
15:0:56.293,1,-4,1
15:0:56.293,2,1,2
15:0:56.293,4,1,1
15:0:56.293,4,1,1
15:0:56.293,-2,4,0
15:0:56.293,2,-2,1
15:0:56.293,4,2,-2
15:0:56.293,2,-1,0
15:0:56.293,0,-1,-1
15:0:56.293,-1,-1,-1
15:0:56.293,2,2,1
15:0:56.293,0,1,1
15:0:56.293,4,0,0
15:0:56.293,3,0,0
15:0:56.293,0,0,0
15:0:56.293,-1,0,-2
15:0:56.293,0,5,-2
15:0:56.293,3,1,-1
15:0:56.293,2,0,0
15:0:56.293,-3,2,0
15:0:56.293,4,3,2
15:0:56.293,1,1,3
15:0:56.293,0,2,-1
15:0:56.293,2,4,1
15:0:56.293,0,0,0
15:0:56.293,1,-1,1
15:0:56.293,-3,3,-1
15:0:56.293,2,1,-1
15:0:56.293,3,-2,0
15:0:56.293,-1,1,0
15:0:56.293,-3,1,0
15:0:56.293,-1,-3,1
15:0:56.328,4,0,0
15:0:56.328,1,4,0
15:0:56.328,3,1,0
15:0:56.328,4,1,0
15:0:56.328,1,7,0
15:0:56.328,1,2,-3
15:0:56.328,2,2,0
15:0:56.328,-2,2,1
15:0:56.328,-1,5,1
15:0:56.328,4,2,0
15:0:56.328,0,2,1
15:0:56.328,1,1,1
15:0:56.328,-3,2,0
