TimeStamp,X,Y,Z
12:59:37.643,0,-1,1
12:59:37.643,6,1,2
12:59:37.643,2,-3,0
12:59:37.643,4,-3,0
12:59:37.643,0,2,0
12:59:37.643,7,0,1
12:59:37.643,5,-1,2
12:59:37.643,4,-4,1
12:59:37.643,1,-2,1
12:59:37.643,2,-3,1
12:59:37.643,2,-4,1
12:59:37.643,7,-1,0
12:59:37.643,6,-3,1
12:59:37.643,5,-3,0
12:59:37.643,1,0,1
12:59:37.643,6,3,0
12:59:37.643,2,-3,2
12:59:37.644,2,-3,0
12:59:37.644,2,-1,1
12:59:37.644,4,-2,1
12:59:37.644,4,-1,1
12:59:37.644,-2,2,0
12:59:37.644,7,1,1
12:59:37.644,0,-3,0
12:59:37.644,0,-3,2
12:59:37.644,1,-1,1
12:59:37.644,3,-3,2
12:59:37.644,3,-4,2
12:59:37.644,0,0,1
12:59:37.644,6,-2,0
12:59:37.644,5,-2,0
12:59:37.644,1,-2,1
12:59:37.675,2,-2,-1
12:59:37.675,3,4,1
12:59:37.675,2,-5,0
12:59:37.675,1,-3,2
12:59:37.675,4,-1,2
12:59:37.675,6,-2,2
12:59:37.675,3,0,1
12:59:37.675,2,0,1
12:59:37.675,5,-1,0
12:59:37.675,0,-5,0
12:59:37.675,0,-1,0
12:59:37.675,4,4,0
12:59:37.675,7,-1,0
12:59:37.676,8,-4,0
12:59:37.676,4,0,3
12:59:37.676,1,-3,2
12:59:37.676,2,-3,1
12:59:37.676,2,-2,2
12:59:37.676,5,-1,-1
12:59:37.676,5,-4,0
12:59:37.676,3,-6,1
12:59:37.676,-3,-1,1
12:59:37.676,2,0,0
12:59:37.676,1,5,2
12:59:37.676,2,-2,2
12:59:37.676,1,-1,1
12:59:37.676,2,-5,1
12:59:37.676,1,-4,1
12:59:37.676,2,0,1
12:59:37.676,5,-4,1
12:59:37.676,4,-1,-1
12:59:37.676,-3,-2,-1
12:59:37.707,6,-3,-1
12:59:37.707,2,0,1
12:59:37.707,1,-7,3
12:59:37.707,4,-2,1
12:59:37.707,4,0,2
12:59:37.707,6,-1,0
12:59:37.707,4,1,0
12:59:37.707,3,0,2
12:59:37.707,5,-3,-1
12:59:37.707,3,-6,1
12:59:37.707,3,-4,1
12:59:37.707,5,-1,2
12:59:37.707,6,-3,3
12:59:37.707,0,-3,3
12:59:37.707,2,0,2
12:59:37.707,6,-5,0
12:59:37.707,-3,-3,0
12:59:37.707,3,-3,1
12:59:37.707,5,0,0
12:59:37.707,4,-4,1
12:59:37.707,4,1,1
12:59:37.707,2,3,2
12:59:37.707,3,0,2
12:59:37.707,3,-3,1
12:59:37.707,-1,0,0
12:59:37.707,1,0,1
12:59:37.707,3,-6,1
12:59:37.707,4,-4,0
12:59:37.707,2,0,2
12:59:37.708,6,0,2
12:59:37.708,2,-1,1
12:59:37.708,0,-3,1
12:59:37.736,2,1,2
12:59:37.736,2,-4,2
12:59:37.736,4,-7,0
12:59:37.736,2,2,1
12:59:37.736,1,-4,2
12:59:37.736,7,-3,-1
12:59:37.736,-3,1,0
12:59:37.736,5,-1,1
12:59:37.736,3,-1,1
12:59:37.736,1,-2,2
12:59:37.736,2,2,3
12:59:37.736,4,-3,1
12:59:37.736,2,-4,0
12:59:37.736,3,1,1
12:59:37.736,3,-2,1
12:59:37.736,0,-2,0
12:59:37.736,0,-5,-1
12:59:37.736,2,-2,1
12:59:37.736,3,-3,1
12:59:37.736,0,-6,1
12:59:37.736,1,-3,3
12:59:37.736,2,-2,1
12:59:37.736,1,0,2
12:59:37.736,2,-3,2
12:59:37.736,3,-4,2
12:59:37.736,6,2,-2
12:59:37.736,4,-7,-1
12:59:37.736,4,-3,0
12:59:37.736,1,1,3
12:59:37.736,13,-2,2
12:59:37.769,-1,-3,3
12:59:37.769,2,-1,1
12:59:37.769,8,-4,0
12:59:37.769,-1,-7,2
12:59:37.769,1,-5,1
12:59:37.769,8,8,-2
12:59:37.769,7,-1,0
12:59:37.769,3,-4,2
12:59:37.769,3,1,2
12:59:37.769,2,3,2
12:59:37.769,4,-2,3
12:59:37.769,3,3,1
12:59:37.769,0,0,2
12:59:37.769,9,-4,1
12:59:37.769,4,-1,1
12:59:37.769,2,4,1
12:59:37.769,6,1,1
12:59:37.769,6,-2,1
12:59:37.769,4,-4,0
12:59:37.769,1,0,4
12:59:37.769,2,-2,2
12:59:37.769,-1,-3,1
12:59:37.769,1,2,1
12:59:37.769,3,0,2
12:59:37.769,5,-1,-1
12:59:37.769,-2,-2,0
12:59:37.769,2,0,-1
12:59:37.769,4,4,1
12:59:37.769,6,-3,1
12:59:37.769,7,-1,2
12:59:37.769,6,-3,2
