TimeStamp,X,Y,Z
13:9:10.768,-4,-3,1
13:9:10.768,-4,1,0
13:9:10.768,2,-5,0
13:9:10.768,0,-7,-1
13:9:10.768,-8,-2,-1
13:9:10.768,-3,0,-1
13:9:10.768,0,3,-1
13:9:10.768,0,-1,0
13:9:10.768,-4,4,2
13:9:10.768,1,-2,2
13:9:10.768,-4,0,1
13:9:10.768,0,-1,1
13:9:10.768,3,0,0
13:9:10.768,-9,-2,-1
13:9:10.768,-10,-3,0
13:9:10.768,-4,1,-2
13:9:10.768,-5,2,-1
13:9:10.768,-4,-2,1
13:9:10.769,-6,-1,1
13:9:10.769,-2,-1,-1
13:9:10.769,1,-1,0
13:9:10.769,-2,-4,1
13:9:10.769,-3,-1,-1
13:9:10.769,2,0,-1
13:9:10.769,-2,-3,1
13:9:10.769,-5,-2,-1
13:9:10.769,-4,-1,-1
13:9:10.769,5,-3,1
13:9:10.769,-4,0,0
13:9:10.769,-2,4,-1
13:9:10.798,-1,1,0
13:9:10.798,1,-5,-1
13:9:10.798,-3,-2,-1
13:9:10.798,-3,3,0
13:9:10.798,1,-3,-1
13:9:10.798,-1,-2,0
13:9:10.798,-7,-2,0
13:9:10.798,-1,1,0
13:9:10.798,-3,0,1
13:9:10.798,-4,-2,0
13:9:10.798,-6,0,-1
13:9:10.798,0,-3,-1
13:9:10.798,0,-2,2
13:9:10.798,-1,3,1
13:9:10.798,3,3,-1
13:9:10.798,-1,1,0
13:9:10.798,-4,-3,0
13:9:10.798,-4,0,0
13:9:10.798,-2,-2,1
13:9:10.798,-2,-3,0
13:9:10.798,-6,-2,-1
13:9:10.798,0,-1,0
13:9:10.798,1,0,-1
13:9:10.798,-9,-5,0
13:9:10.798,-7,1,0
13:9:10.798,2,0,0
13:9:10.798,0,-5,1
13:9:10.798,-1,2,2
13:9:10.798,0,0,1
13:9:10.798,-1,-1,0
13:9:10.833,0,-3,0
13:9:10.833,-3,0,-1
13:9:10.833,-4,-2,-3
13:9:10.833,-2,-7,-2
13:9:10.833,-9,2,-1
13:9:10.833,-8,-1,-1
13:9:10.833,1,1,0
13:9:10.833,-3,0,0
13:9:10.833,-6,2,1
13:9:10.833,-2,1,0
13:9:10.833,-5,-2,0
13:9:10.833,-2,-4,-2
13:9:10.833,-5,0,-2
