TimeStamp,X,Y,Z
18:8:3.210,-3,3,0
18:8:3.210,-3,0,0
18:8:3.210,2,1,1
18:8:3.210,-3,2,0
18:8:3.210,2,5,2
18:8:3.210,4,4,1
18:8:3.210,1,5,1
18:8:3.210,-2,5,2
18:8:3.210,-4,3,0
18:8:3.210,2,-1,-1
18:8:3.210,-2,2,1
18:8:3.210,-4,2,0
18:8:3.210,-3,-2,2
18:8:3.210,-5,-2,-1
18:8:3.210,-10,-2,0
18:8:3.210,-3,2,-1
18:8:3.210,-3,5,0
18:8:3.210,-1,0,2
18:8:3.210,-2,2,1
18:8:3.210,-4,3,2
18:8:3.210,-4,0,0
18:8:3.210,-6,4,0
18:8:3.210,-4,-2,1
18:8:3.210,1,0,0
18:8:3.210,-2,-1,1
18:8:3.210,-7,1,0
18:8:3.241,1,5,0
18:8:3.241,2,0,2
18:8:3.241,-10,0,2
18:8:3.241,-2,0,1
18:8:3.241,-1,2,0
18:8:3.241,0,0,0
18:8:3.241,0,-1,-1
18:8:3.241,-2,2,-1
18:8:3.241,-3,-2,-2
18:8:3.241,-1,-3,-1
18:8:3.241,-3,4,0
18:8:3.241,5,1,1
18:8:3.241,-4,-2,1
18:8:3.241,0,2,1
18:8:3.241,-4,4,1
18:8:3.241,-2,2,2
18:8:3.241,-4,-2,0
18:8:3.241,-4,8,0
18:8:3.241,-3,4,0
18:8:3.241,-1,1,0
18:8:3.241,-2,-1,1
18:8:3.241,-6,2,1
18:8:3.241,-4,1,2
18:8:3.241,0,1,0
18:8:3.241,-3,2,-1
18:8:3.241,1,-3,0
18:8:3.241,-5,-4,0
18:8:3.241,-3,-1,0
18:8:3.241,-4,1,-1
18:8:3.241,1,3,1
18:8:3.241,0,-1,1
18:8:3.241,-1,6,0
18:8:3.273,1,4,2
18:8:3.273,-1,3,1
18:8:3.273,-2,4,2
18:8:3.273,-2,0,0
18:8:3.273,-1,0,0
18:8:3.273,-7,1,0
18:8:3.273,-3,-2,-2
18:8:3.273,-3,-1,1
18:8:3.273,-3,-2,2
18:8:3.273,-3,2,1
18:8:3.273,-4,1,-1
18:8:3.273,-2,-1,-1
18:8:3.273,-5,3,1
18:8:3.273,-1,3,2
18:8:3.273,0,2,1
18:8:3.273,-2,0,0
18:8:3.273,-3,1,0
18:8:3.273,-3,3,0
18:8:3.273,1,1,0
18:8:3.273,-4,3,2
18:8:3.273,0,2,1
18:8:3.273,-5,3,0
18:8:3.273,-5,-1,1
18:8:3.273,-3,-1,1
