TimeStamp,X,Y,Z
15:25:7.970,-3,-4,0
15:25:7.970,2,-2,-1
15:25:7.970,-1,-3,-1
15:25:7.970,0,-1,-1
15:25:7.970,-4,-1,-1
15:25:7.970,0,3,-3
15:25:7.970,-6,1,-2
15:25:7.970,-1,1,-2
15:25:7.970,-5,3,-2
15:25:7.970,3,3,0
15:25:7.970,-2,1,0
15:25:7.970,0,-1,-2
15:25:7.970,-2,2,0
15:25:7.970,-4,-1,-1
15:25:7.970,-2,2,-2
15:25:7.970,-1,2,-2
15:25:7.970,-1,0,-3
15:25:7.970,-3,-4,-2
15:25:7.970,-7,1,-2
15:25:7.970,-6,3,-2
15:25:7.970,-2,-1,-2
15:25:7.970,-8,0,-2
15:25:7.970,-3,2,-1
15:25:7.970,-2,-1,-1
15:25:7.970,0,2,-2
15:25:7.970,-1,6,0
15:25:7.970,-1,3,-3
15:25:7.970,-4,4,-2
15:25:7.970,-3,0,-1
15:25:7.970,-7,0,-2
15:25:7.970,-4,-2,-1
15:25:7.970,-5,1,-2
15:25:8.0,-4,2,-1
15:25:8.0,-6,1,0
15:25:8.0,-6,-2,-1
15:25:8.0,-8,-2,-1
15:25:8.0,-5,0,-3
15:25:8.0,0,4,-2
15:25:8.0,-1,2,-2
15:25:8.0,-3,2,-1
15:25:8.0,-4,1,-2
15:25:8.0,-3,2,-3
15:25:8.0,-5,2,-2
15:25:8.0,-5,1,-2
15:25:8.0,-1,4,-2
15:25:8.0,3,0,-3
15:25:8.0,-1,0,-2
15:25:8.0,-2,4,-2
15:25:8.0,2,2,-1
15:25:8.0,-3,-1,0
15:25:8.0,-8,4,-1
15:25:8.0,-7,5,-1
15:25:8.0,-5,-2,-2
15:25:8.0,-8,-4,-2
15:25:8.0,-4,2,-3
15:25:8.0,-3,3,-2
15:25:8.0,-3,-1,-2
15:25:8.0,-1,2,-2
15:25:8.0,2,1,0
15:25:8.0,-3,0,0
15:25:8.0,-2,3,-1
15:25:8.0,0,4,-1
15:25:8.34,0,2,-1
15:25:8.34,-5,-1,-2
15:25:8.34,-5,6,-2
15:25:8.34,-4,1,-4
15:25:8.34,-1,1,-2
15:25:8.34,-7,-2,-1
15:25:8.34,-2,1,-1
15:25:8.34,-2,-4,-2
15:25:8.34,-3,-1,-1
15:25:8.34,-4,4,2
15:25:8.34,-2,-2,-2
15:25:8.34,-1,5,-2
15:25:8.34,-2,6,0
15:25:8.34,-3,7,-2
15:25:8.34,0,2,-3
15:25:8.34,-4,4,-1
15:25:8.34,-5,5,0
15:25:8.34,-3,0,-1
15:25:8.34,-3,1,0
15:25:8.34,-7,3,0
15:25:8.34,-3,1,-1
15:25:8.34,-3,-2,-2
15:25:8.34,-9,-1,-3
15:25:8.34,-5,2,-2
15:25:8.34,1,4,-3
15:25:8.34,-3,-1,-2
15:25:8.34,-1,2,0
15:25:8.34,-1,1,0
15:25:8.34,-2,1,-2
15:25:8.34,0,1,0
15:25:8.34,-3,3,0
15:25:8.34,2,2,-2
15:25:8.34,-3,-2,-3
15:25:8.34,-5,5,-1
15:25:8.62,-4,4,-1
15:25:8.62,-5,3,-2
15:25:8.62,-6,0,-2
15:25:8.62,-10,1,-1
15:25:8.63,-3,-1,-1
15:25:8.63,-2,-1,-1
15:25:8.63,-4,-2,-3
15:25:8.63,-1,5,-2
15:25:8.63,-2,-1,-2
15:25:8.63,-1,-1,-1
15:25:8.63,-3,-2,-3
15:25:8.63,4,2,-2
15:25:8.63,-4,-1,-1
15:25:8.63,-4,2,-1
15:25:8.63,-6,3,-2
15:25:8.63,-1,2,-2
15:25:8.63,0,-2,-1
15:25:8.63,-4,7,-3
15:25:8.63,0,3,-1
15:25:8.63,0,0,-2
15:25:8.63,-4,2,-2
15:25:8.63,-3,1,0
15:25:8.63,-1,-2,0
15:25:8.63,-5,1,-1
15:25:8.63,-6,1,-1
15:25:8.63,-4,-1,-2
15:25:8.63,-3,-2,-4
15:25:8.63,-8,4,-3
15:25:8.93,-3,5,-2
15:25:8.93,-2,0,-1
15:25:8.93,-1,0,-1
15:25:8.93,-1,2,1
15:25:8.93,3,2,-1
15:25:8.93,-2,2,0
15:25:8.93,-2,2,-2
15:25:8.93,-6,-1,-2
15:25:8.93,-2,-2,-3
15:25:8.93,-11,1,-3
15:25:8.93,-6,-3,-2
15:25:8.93,-5,6,-3
15:25:8.93,-1,1,-2
15:25:8.93,-1,1,-1
15:25:8.93,-3,2,-1
15:25:8.93,0,0,-1
15:25:8.93,-3,3,-1
15:25:8.93,-4,0,-1
15:25:8.93,-2,2,-3
15:25:8.93,-3,-2,-2
15:25:8.93,-1,1,-2
15:25:8.93,-5,4,-2
15:25:8.93,0,4,1
15:25:8.93,-5,3,-1
15:25:8.93,-3,0,-1
15:25:8.93,-3,1,0
15:25:8.93,-7,-4,-1
15:25:8.93,-5,1,-1
15:25:8.93,-3,2,-2
15:25:8.93,-2,-3,-3
15:25:8.93,-5,0,-2
15:25:8.93,-10,1,-4
15:25:8.126,-3,0,-2
15:25:8.126,-4,-5,-3
15:25:8.126,-4,0,-2
15:25:8.126,-4,0,-2
15:25:8.126,-5,3,0
15:25:8.126,4,0,-2
15:25:8.126,-2,5,0
15:25:8.126,-2,4,0
15:25:8.126,-2,0,-3
15:25:8.126,-2,0,-2
15:25:8.126,-2,2,-2
15:25:8.126,-6,1,-2
15:25:8.126,-5,-1,-2
15:25:8.126,-6,-1,-3
15:25:8.126,3,1,-2
15:25:8.126,-1,-3,-3
15:25:8.126,-7,1,-1
15:25:8.126,-2,2,-2
15:25:8.126,3,1,-2
15:25:8.126,-2,1,-1
15:25:8.126,-3,1,-1
15:25:8.126,1,2,-2
15:25:8.126,-1,0,-2
15:25:8.126,-1,1,-2
15:25:8.126,1,2,-2
15:25:8.126,-6,1,-4
15:25:8.126,-4,-1,-1
15:25:8.126,-2,0,-2
15:25:8.126,-2,3,-1
15:25:8.126,-4,-5,-1
15:25:8.126,-6,1,-1
15:25:8.126,-6,2,-2
15:25:8.160,-3,2,-2
15:25:8.160,-7,0,-2
15:25:8.160,-6,-2,-3
15:25:8.160,-2,2,-5
15:25:8.160,-2,-1,-2
15:25:8.160,0,0,-2
15:25:8.160,-4,6,-2
15:25:8.160,2,1,0
15:25:8.160,-1,2,-1
15:25:8.160,0,2,-2
15:25:8.160,-1,5,-2
15:25:8.160,-2,2,-1
15:25:8.160,-3,0,-2
15:25:8.160,-5,4,-3
15:25:8.160,-2,1,-2
15:25:8.160,-3,-4,-3
15:25:8.160,-7,-2,-1
15:25:8.160,-3,0,-2
15:25:8.160,-1,-2,-1
15:25:8.160,-4,0,-1
15:25:8.160,-6,1,-1
15:25:8.160,-2,4,-3
15:25:8.160,-4,1,-1
15:25:8.160,-6,4,-2
15:25:8.160,0,0,-3
15:25:8.162,1,2,-2
15:25:8.162,-2,0,-1
15:25:8.162,-4,2,-1
15:25:8.162,-3,0,-1
15:25:8.162,3,0,0
15:25:8.162,-1,0,-1
15:25:8.162,0,3,-1
15:25:8.162,0,1,-2
15:25:8.162,-10,0,-2
15:25:8.190,-2,0,-4
15:25:8.190,-6,6,-3
15:25:8.190,-4,-4,-2
15:25:8.190,-2,-3,-2
15:25:8.190,-3,0,-1
15:25:8.190,-1,3,0
15:25:8.190,-2,1,-1
