TimeStamp,X,Y,Z
13:56:0.92,-2,2,0
13:56:0.92,6,0,0
13:56:0.92,3,2,0
13:56:0.92,-2,-1,2
13:56:0.92,-7,-1,0
13:56:0.92,-5,-3,-1
13:56:0.92,-2,-1,0
13:56:0.93,-1,2,1
13:56:0.93,3,-4,0
13:56:0.93,0,-3,-1
13:56:0.93,-4,0,-1
13:56:0.93,3,2,-2
13:56:0.93,4,0,0
13:56:0.93,-3,-2,0
13:56:0.93,-3,0,2
13:56:0.93,2,1,0
13:56:0.93,1,0,1
13:56:0.93,-1,0,0
13:56:0.93,-1,0,0
13:56:0.93,0,-1,0
13:56:0.93,-7,-2,-1
13:56:0.93,-2,0,0
13:56:0.93,0,-1,-1
13:56:0.93,-4,0,-2
13:56:0.93,3,-5,0
13:56:0.93,2,1,2
13:56:0.93,3,-3,0
13:56:0.93,-4,-1,0
13:56:0.93,-3,1,1
13:56:0.93,7,-1,-1
13:56:0.124,8,-1,-1
13:56:0.124,-1,2,-1
13:56:0.124,-4,3,2
13:56:0.124,7,0,1
13:56:0.124,-4,-2,2
13:56:0.124,-1,2,1
13:56:0.124,-1,2,0
13:56:0.124,-2,-1,0
13:56:0.124,0,-2,2
13:56:0.124,-3,0,-1
13:56:0.124,-2,1,-1
13:56:0.124,1,-1,-2
13:56:0.124,-7,-1,-1
13:56:0.124,0,-1,-1
13:56:0.124,-1,-3,0
13:56:0.124,-3,0,-1
13:56:0.124,-3,-2,2
13:56:0.124,2,0,1
13:56:0.124,-1,-3,1
13:56:0.124,-1,4,-1
13:56:0.124,-1,4,0
13:56:0.124,0,-1,-1
13:56:0.124,-1,-2,0
13:56:0.124,-3,0,1
13:56:0.124,-3,1,1
13:56:0.124,4,-2,1
13:56:0.124,-1,-1,1
13:56:0.124,-1,0,2
13:56:0.124,0,-2,1
13:56:0.124,-5,-4,-1
13:56:0.124,-5,-2,0
13:56:0.124,1,0,0
13:56:0.154,1,-2,0
13:56:0.154,-1,0,1
13:56:0.154,1,-2,0
13:56:0.154,1,-2,2
13:56:0.154,1,0,1
13:56:0.154,-3,-1,-1
13:56:0.154,-2,1,0
13:56:0.154,-2,-2,2
13:56:0.154,0,2,0
13:56:0.154,-3,2,-2
13:56:0.154,1,-1,1
13:56:0.154,-4,-1,1
13:56:0.154,-3,-1,-2
13:56:0.154,-2,1,0
13:56:0.154,-1,-6,-1
13:56:0.154,-5,-5,-2
13:56:0.154,0,1,0
13:56:0.154,2,-6,-1
13:56:0.154,0,-6,-1
13:56:0.154,-6,-1,1
13:56:0.154,1,-2,2
13:56:0.154,2,0,0
13:56:0.154,2,-4,0
13:56:0.154,2,0,1
13:56:0.154,-1,2,1
13:56:0.154,-3,-2,-1
13:56:0.154,2,2,0
13:56:0.154,3,1,2
13:56:0.154,1,-2,0
13:56:0.154,-3,-1,0
13:56:0.190,-5,-2,0
13:56:0.190,-4,-2,1
13:56:0.190,-3,0,1
13:56:0.190,1,-2,2
13:56:0.190,-3,4,-1
13:56:0.190,1,0,0
13:56:0.190,0,-1,2
13:56:0.190,2,1,-1
13:56:0.190,1,-1,-2
13:56:0.190,0,0,0
13:56:0.190,-1,0,-1
13:56:0.190,-2,3,1
13:56:0.190,4,3,2
13:56:0.190,0,2,2
13:56:0.190,-5,0,-1
13:56:0.190,1,0,0
13:56:0.190,-5,-4,2
13:56:0.190,-1,-3,0
13:56:0.190,-1,3,-1
13:56:0.190,1,-2,0
13:56:0.190,-1,-5,1
