TimeStamp,X,Y,Z
12:58:7.112,2,2,1
12:58:7.112,2,0,1
12:58:7.112,-9,0,1
12:58:7.112,3,1,0
12:58:7.112,2,1,1
12:58:7.112,1,3,1
12:58:7.112,-1,4,1
12:58:7.112,4,5,1
12:58:7.112,4,2,1
12:58:7.112,0,6,1
12:58:7.112,4,2,0
12:58:7.112,7,2,-1
12:58:7.112,-1,-3,0
12:58:7.112,-2,1,1
12:58:7.112,2,0,0
12:58:7.112,0,2,1
12:58:7.112,3,1,1
12:58:7.112,-2,2,0
12:58:7.112,2,1,1
12:58:7.112,-3,-1,1
12:58:7.112,0,2,0
12:58:7.112,4,0,0
12:58:7.112,5,-1,1
12:58:7.112,1,6,2
12:58:7.112,4,0,2
12:58:7.112,3,1,0
12:58:7.112,-1,1,1
12:58:7.112,3,4,0
12:58:7.142,1,5,-1
12:58:7.142,-2,-1,0
12:58:7.142,2,1,0
12:58:7.142,-2,4,0
12:58:7.142,4,-2,1
12:58:7.142,-2,-1,0
12:58:7.142,4,4,0
12:58:7.142,3,3,1
12:58:7.142,3,-1,0
12:58:7.142,0,-2,0
12:58:7.142,3,3,0
12:58:7.142,4,-3,1
12:58:7.142,6,0,-1
12:58:7.142,-5,3,1
12:58:7.143,7,4,1
12:58:7.143,-1,4,2
12:58:7.143,1,2,2
12:58:7.143,-3,2,1
12:58:7.143,0,2,2
12:58:7.143,1,1,0
12:58:7.143,-4,7,0
12:58:7.143,5,3,1
12:58:7.143,-1,-1,-1
12:58:7.143,-2,3,0
12:58:7.143,0,3,0
12:58:7.143,1,4,1
12:58:7.143,4,0,1
12:58:7.143,2,4,2
12:58:7.143,2,4,0
12:58:7.143,6,3,0
12:58:7.143,-4,7,0
12:58:7.143,-3,3,0
12:58:7.177,-2,3,-1
12:58:7.177,1,-1,0
12:58:7.177,-1,1,0
12:58:7.177,-2,4,2
12:58:7.177,7,4,2
12:58:7.177,-2,4,2
12:58:7.177,3,3,2
12:58:7.177,3,1,-1
12:58:7.177,-4,0,1
12:58:7.177,-6,3,0
12:58:7.177,0,5,-1
12:58:7.177,3,1,-1
12:58:7.177,2,1,0
12:58:7.177,1,4,2
12:58:7.177,3,6,0
12:58:7.177,2,1,1
12:58:7.177,0,5,0
12:58:7.177,3,3,-1
12:58:7.177,4,0,1
12:58:7.177,1,4,0
12:58:7.177,-1,7,0
12:58:7.177,3,3,0
12:58:7.177,-1,3,-1
12:58:7.177,0,3,0
12:58:7.177,-3,2,1
12:58:7.177,1,0,1
12:58:7.177,-1,-2,0
12:58:7.177,1,3,-1
12:58:7.177,4,1,1
12:58:7.177,6,0,0
12:58:7.177,-3,1,2
12:58:7.177,-2,5,0
12:58:7.177,1,3,0
12:58:7.177,2,1,0
12:58:7.209,-1,4,1
12:58:7.209,5,1,1
12:58:7.209,4,-1,1
12:58:7.209,-2,6,1
12:58:7.209,6,4,0
12:58:7.209,4,0,0
12:58:7.209,2,-3,1
12:58:7.209,-1,2,-1
12:58:7.209,0,-2,-1
12:58:7.209,3,0,2
12:58:7.209,-2,0,1
12:58:7.209,3,5,0
12:58:7.209,2,-2,-1
12:58:7.209,-2,5,0
12:58:7.209,1,4,-1
12:58:7.209,1,3,-1
12:58:7.209,3,-2,2
12:58:7.209,2,6,1
12:58:7.209,-3,5,2
12:58:7.209,0,4,1
12:58:7.209,4,4,2
12:58:7.209,0,4,0
12:58:7.209,4,2,0
12:58:7.209,-2,-1,0
12:58:7.209,0,1,-1
12:58:7.209,0,9,0
12:58:7.209,5,4,0
12:58:7.209,0,0,1
12:58:7.209,2,2,2
12:58:7.209,2,0,1
12:58:7.209,2,1,1
12:58:7.209,-3,1,1
12:58:7.241,0,3,0
12:58:7.241,4,1,0
12:58:7.241,1,-2,-1
12:58:7.241,-1,6,0
12:58:7.241,2,5,-2
12:58:7.241,1,2,1
12:58:7.241,-1,0,2
12:58:7.241,0,4,2
12:58:7.241,3,-1,1
12:58:7.241,1,0,0
12:58:7.241,2,4,0
12:58:7.241,0,5,0
12:58:7.241,0,0,-1
12:58:7.241,-4,-1,0
12:58:7.241,0,1,-2
12:58:7.241,3,4,2
12:58:7.241,3,-1,1
12:58:7.241,2,7,1
12:58:7.241,3,5,1
12:58:7.241,2,3,2
12:58:7.241,-2,4,0
12:58:7.241,1,2,0
12:58:7.241,1,4,-2
12:58:7.241,1,-1,0
12:58:7.241,-3,-1,0
12:58:7.241,-2,3,0
12:58:7.241,2,3,2
12:58:7.241,-7,1,3
12:58:7.241,-1,4,2
12:58:7.241,2,1,2
12:58:7.241,0,-1,2
12:58:7.241,-2,2,-1
12:58:7.270,2,5,0
12:58:7.270,2,-1,-1
12:58:7.270,2,-1,-1
12:58:7.270,-2,1,1
12:58:7.270,4,0,1
12:58:7.270,3,-1,0
12:58:7.270,2,1,-1
12:58:7.270,-2,3,0
12:58:7.270,1,2,0
12:58:7.270,5,3,-1
12:58:7.270,0,5,0
12:58:7.270,5,3,0
12:58:7.270,6,2,0
12:58:7.270,3,0,-1
12:58:7.270,-2,3,-1
12:58:7.270,2,-2,2
12:58:7.270,-1,-1,0
12:58:7.270,-3,2,1
12:58:7.270,4,2,1
12:58:7.270,3,0,-1
12:58:7.270,-2,2,1
12:58:7.270,1,1,0
12:58:7.270,2,6,0
12:58:7.270,3,0,2
12:58:7.270,-3,4,0
12:58:7.270,1,3,2
12:58:7.270,7,0,0
12:58:7.270,-4,4,1
12:58:7.270,4,6,2
12:58:7.270,3,5,0
12:58:7.302,-1,-2,-1
12:58:7.302,1,4,-1
12:58:7.302,-1,4,2
12:58:7.302,2,0,1
12:58:7.302,-1,2,1
12:58:7.302,3,3,0
12:58:7.302,3,0,-1
12:58:7.302,0,2,0
12:58:7.302,-3,0,0
12:58:7.302,3,2,-1
12:58:7.302,3,1,1
12:58:7.302,0,0,1
12:58:7.302,-4,5,2
12:58:7.302,3,4,3
12:58:7.302,0,2,1
12:58:7.302,-1,4,0
12:58:7.302,0,3,1
12:58:7.302,-1,-1,2
12:58:7.302,2,1,0
12:58:7.302,2,2,0
12:58:7.302,4,2,-1
12:58:7.302,4,2,-1
12:58:7.302,0,2,1
12:58:7.302,2,1,1
12:58:7.302,5,-1,1
12:58:7.302,-3,1,0
12:58:7.302,3,2,1
12:58:7.302,1,0,-1
12:58:7.302,4,4,-1
12:58:7.302,-1,7,0
12:58:7.302,4,3,0
12:58:7.302,2,1,1
12:58:7.334,1,1,1
12:58:7.336,0,5,2
12:58:7.336,2,0,2
12:58:7.336,6,0,2
12:58:7.336,-3,4,1
12:58:7.336,3,1,0
12:58:7.336,4,3,0
12:58:7.336,-7,2,-1
12:58:7.336,-1,1,-1
12:58:7.336,1,7,0
12:58:7.336,5,0,1
12:58:7.336,3,4,1
12:58:7.336,9,1,2
12:58:7.336,4,3,-1
12:58:7.336,1,0,2
12:58:7.336,3,9,1
12:58:7.336,3,4,1
12:58:7.336,1,-1,-1
