TimeStamp,X,Y,Z
13:8:14.658,-1,1,0
13:8:14.658,8,1,0
13:8:14.658,4,3,-1
13:8:14.658,7,1,0
13:8:14.658,3,0,-1
13:8:14.658,2,5,0
13:8:14.658,6,5,2
13:8:14.658,-2,1,-1
13:8:14.658,0,5,0
13:8:14.658,5,5,-1
13:8:14.658,-2,-1,0
13:8:14.658,-2,-2,-2
13:8:14.658,5,1,0
13:8:14.658,4,0,0
13:8:14.658,1,-2,-2
13:8:14.658,2,3,0
13:8:14.658,8,3,0
13:8:14.658,4,4,0
13:8:14.658,7,8,0
13:8:14.658,1,4,0
13:8:14.658,5,4,0
13:8:14.658,2,1,0
13:8:14.658,1,6,-1
13:8:14.658,4,4,0
13:8:14.658,-3,-2,-1
13:8:14.658,4,2,1
13:8:14.658,-1,2,0
13:8:14.658,3,4,1
13:8:14.658,3,4,0
13:8:14.658,-2,2,-1
13:8:14.687,0,0,-2
13:8:14.687,3,2,0
13:8:14.687,1,2,0
13:8:14.687,-3,2,-1
13:8:14.687,-2,1,-1
13:8:14.687,7,2,0
13:8:14.687,4,3,0
13:8:14.687,8,3,0
13:8:14.687,1,2,0
13:8:14.687,0,3,0
13:8:14.687,8,2,0
13:8:14.687,0,2,0
13:8:14.687,-2,-2,-1
13:8:14.687,-2,2,-1
13:8:14.687,3,6,-1
13:8:14.687,5,1,0
13:8:14.687,1,0,-1
13:8:14.687,4,2,0
13:8:14.687,4,2,-1
13:8:14.687,7,-1,-1
13:8:14.688,5,1,0
13:8:14.688,4,1,0
13:8:14.688,3,1,-1
13:8:14.688,1,3,-1
13:8:14.688,0,3,1
13:8:14.688,5,4,-1
13:8:14.688,-3,3,1
13:8:14.688,0,3,0
13:8:14.688,3,3,0
13:8:14.688,3,0,-1
13:8:14.718,1,-1,0
13:8:14.718,2,2,-1
13:8:14.718,1,0,-1
13:8:14.718,5,1,-1
13:8:14.718,-3,3,0
13:8:14.718,5,3,-1
13:8:14.718,2,3,-1
13:8:14.718,-2,3,-1
13:8:14.718,2,4,0
13:8:14.718,3,3,-1
13:8:14.718,5,1,0
13:8:14.718,3,8,0
13:8:14.718,5,1,0
13:8:14.718,3,2,0
13:8:14.718,3,2,0
13:8:14.718,2,2,-1
13:8:14.718,0,-1,1
13:8:14.718,0,1,1
13:8:14.718,2,1,1
13:8:14.718,2,0,-1
13:8:14.718,2,0,-1
13:8:14.718,2,0,-2
13:8:14.718,-1,2,0
13:8:14.718,7,3,-1
13:8:14.718,1,0,-1
13:8:14.718,5,2,0
13:8:14.718,5,5,0
13:8:14.718,4,2,-1
13:8:14.718,3,2,0
13:8:14.718,0,1,-1
13:8:14.718,2,3,-1
13:8:14.718,-1,0,-2
13:8:14.751,0,0,-2
13:8:14.751,4,6,-1
13:8:14.751,0,2,-2
13:8:14.751,1,2,0
13:8:14.751,5,2,1
13:8:14.751,2,2,0
13:8:14.751,1,4,1
13:8:14.751,-1,1,0
13:8:14.751,6,-1,-1
13:8:14.751,1,2,-1
13:8:14.751,3,2,-2
13:8:14.751,1,4,0
13:8:14.751,1,3,0
13:8:14.751,3,1,0
13:8:14.751,-3,5,0
13:8:14.751,5,2,0
13:8:14.751,0,1,0
13:8:14.751,0,3,0
13:8:14.751,7,6,-1
13:8:14.751,0,0,-1
13:8:14.751,0,-3,-1
13:8:14.751,-5,0,0
13:8:14.751,1,0,-1
13:8:14.751,0,-1,0
13:8:14.751,-2,2,0
13:8:14.751,3,2,0
13:8:14.751,3,3,-1
13:8:14.751,8,3,0
13:8:14.751,1,6,0
13:8:14.751,7,6,-1
13:8:14.751,6,1,-1
13:8:14.751,3,3,0
13:8:14.778,0,1,0
13:8:14.778,2,-2,0
13:8:14.778,-1,0,0
13:8:14.778,-4,1,1
13:8:14.778,-1,2,0
13:8:14.778,-1,-1,-1
13:8:14.778,-4,1,-1
13:8:14.778,1,3,-1
13:8:14.778,4,2,-1
13:8:14.778,4,0,0
13:8:14.778,1,2,0
13:8:14.778,4,3,1
13:8:14.778,-1,1,0
13:8:14.778,1,-1,1
13:8:14.778,2,4,1
13:8:14.778,5,3,0
13:8:14.778,1,1,0
13:8:14.778,-1,5,0
13:8:14.778,4,6,-1
13:8:14.778,5,2,0
13:8:14.778,3,0,-1
13:8:14.778,2,4,0
13:8:14.778,2,4,-1
13:8:14.778,0,2,-1
13:8:14.778,0,0,-1
13:8:14.778,4,2,-2
13:8:14.812,2,1,-1
13:8:14.812,1,0,1
13:8:14.812,-1,3,1
13:8:14.812,1,2,1
13:8:14.812,1,2,0
13:8:14.812,1,3,1
13:8:14.812,2,2,1
13:8:14.812,0,3,0
13:8:14.812,3,0,-2
13:8:14.812,2,8,0
13:8:14.812,2,1,-1
13:8:14.812,3,-2,-2
13:8:14.812,0,0,0
13:8:14.812,-1,4,0
13:8:14.812,1,2,1
13:8:14.812,-1,3,0
13:8:14.812,2,3,1
13:8:14.812,2,-1,-1
13:8:14.812,4,6,0
13:8:14.812,0,6,-1
13:8:14.812,4,2,-1
13:8:14.812,6,1,-1
13:8:14.812,2,1,-1
13:8:14.812,2,4,0
13:8:14.812,2,4,0
13:8:14.812,4,0,2
13:8:14.812,0,5,0
13:8:14.812,0,4,0
13:8:14.812,8,-1,-1
13:8:14.812,-1,4,-1
13:8:14.812,-2,3,-1
13:8:14.812,2,6,0
13:8:14.812,2,3,-2
13:8:14.812,7,-1,0
13:8:14.812,1,0,1
13:8:14.812,3,1,0
13:8:14.844,2,3,1
13:8:14.844,7,5,0
13:8:14.844,5,3,-1
13:8:14.844,1,1,0
13:8:14.844,9,1,-1
13:8:14.844,-1,6,0
13:8:14.844,3,3,0
13:8:14.844,2,-2,-1
13:8:14.844,-4,2,0
13:8:14.844,3,3,0
13:8:14.844,4,1,0
13:8:14.844,1,-1,1
13:8:14.844,0,1,-1
13:8:14.844,-1,0,0
13:8:14.844,4,2,0
13:8:14.844,-2,1,0
13:8:14.844,1,5,-1
13:8:14.844,2,4,-1
13:8:14.844,0,1,-1
13:8:14.844,1,4,0
13:8:14.844,4,2,1
13:8:14.844,7,1,0
13:8:14.844,3,6,0
13:8:14.844,8,0,0
13:8:14.844,4,1,1
13:8:14.844,0,-3,-1
13:8:14.844,2,0,0
13:8:14.844,-3,-1,-1
13:8:14.844,4,1,-1
13:8:14.844,0,3,0
13:8:14.844,0,-2,0
13:8:14.844,4,0,0
13:8:14.876,-4,3,0
13:8:14.876,1,0,-1
13:8:14.878,5,4,1
13:8:14.878,5,-3,-1
13:8:14.878,-1,4,1
13:8:14.878,0,1,2
13:8:14.878,3,2,1
13:8:14.878,0,2,1
13:8:14.878,4,2,-1
13:8:14.878,1,2,-2
13:8:14.878,-2,1,-1
13:8:14.878,1,2,0
13:8:14.878,2,3,-1
13:8:14.878,0,0,0
13:8:14.878,7,1,-1
13:8:14.878,3,3,1
13:8:14.878,5,0,-1
13:8:14.878,2,2,0
13:8:14.878,2,2,-1
13:8:14.878,5,3,-2
13:8:14.878,3,-1,-1
13:8:14.878,0,3,-1
13:8:14.878,0,4,0
13:8:14.878,5,3,1
13:8:14.878,2,6,1
13:8:14.878,5,0,0
13:8:14.878,1,3,1
13:8:14.878,-1,0,1
13:8:14.878,3,4,0
13:8:14.878,1,3,0
13:8:14.878,4,1,-2
13:8:14.878,-1,2,-1
13:8:14.904,-3,1,-1
13:8:14.904,0,3,-1
13:8:14.904,4,1,0
13:8:14.904,3,1,-1
13:8:14.904,-1,4,0
13:8:14.904,1,4,0
13:8:14.904,8,5,-1
13:8:14.904,1,6,0
13:8:14.904,3,3,-1
13:8:14.904,1,2,-2
13:8:14.904,4,0,-1
13:8:14.904,1,1,-1
13:8:14.904,3,0,0
13:8:14.904,4,2,0
13:8:14.904,-2,1,1
13:8:14.904,2,0,1
13:8:14.904,2,-3,0
13:8:14.904,-3,0,0
13:8:14.904,2,1,-2
13:8:14.904,3,2,-2
13:8:14.904,3,2,-1
13:8:14.904,0,1,0
13:8:14.904,0,3,0
13:8:14.904,8,3,0
13:8:14.904,3,1,1
13:8:14.904,6,5,1
13:8:14.904,1,0,-1
13:8:14.904,4,-1,0
