TimeStamp,X,Y,Z
19:6:0.931,5,2,0
19:6:0.931,10,0,0
19:6:0.931,5,-2,0
19:6:0.932,7,0,2
19:6:0.932,10,-2,0
19:6:0.932,4,1,-1
19:6:0.932,4,-3,1
19:6:0.932,4,1,-1
19:6:0.932,-1,3,0
19:6:0.932,6,-4,-1
19:6:0.932,0,-5,-1
19:6:0.932,7,1,0
19:6:0.932,6,2,0
19:6:0.932,5,0,-1
19:6:0.932,7,-3,1
19:6:0.932,6,1,-1
19:6:0.932,9,-1,0
19:6:0.932,7,-3,-2
19:6:0.932,4,2,0
19:6:0.932,4,2,1
19:6:0.932,6,2,-1
19:6:0.932,5,4,-1
19:6:0.932,5,1,-1
19:6:0.932,6,-2,1
19:6:0.932,5,-3,0
19:6:0.932,4,2,0
19:6:0.932,10,2,0
19:6:0.932,1,-2,-1
19:6:0.932,3,-1,0
19:6:0.932,0,0,-1
19:6:0.932,3,-1,0
19:6:0.932,1,-3,-1
19:6:0.932,0,1,-1
19:6:0.932,4,-2,-2
19:6:0.960,5,-2,-1
19:6:0.960,8,0,-2
19:6:0.960,7,1,0
19:6:0.960,9,0,0
19:6:0.960,10,-1,0
19:6:0.960,6,-1,1
19:6:0.960,7,-3,0
19:6:0.960,9,2,-1
19:6:0.960,6,-2,-1
19:6:0.960,5,1,-1
19:6:0.960,5,-2,-2
19:6:0.960,-2,-2,0
19:6:0.960,3,-2,-2
19:6:0.960,7,2,0
19:6:0.960,9,-5,1
19:6:0.960,8,-1,1
19:6:0.960,7,-3,2
19:6:0.960,4,-2,0
19:6:0.960,5,2,0
19:6:0.960,5,3,0
19:6:0.960,6,-1,-1
19:6:0.960,7,-6,-1
19:6:0.960,6,-2,-2
19:6:0.960,5,2,0
19:6:0.960,11,4,1
19:6:0.960,5,2,1
19:6:0.960,6,0,0
19:6:0.960,7,-1,0
19:6:0.994,8,-1,0
19:6:0.994,2,-3,-2
19:6:0.994,2,-1,0
19:6:0.994,6,-1,-1
19:6:0.994,6,-2,-2
19:6:0.994,0,-3,-1
19:6:0.994,6,-1,-2
19:6:0.994,8,3,1
19:6:0.994,7,0,0
19:6:0.994,9,2,0
19:6:0.994,10,-1,2
19:6:0.994,8,-1,-1
19:6:0.994,7,4,1
19:6:0.994,7,0,0
19:6:0.994,2,-3,-1
19:6:0.994,4,-2,-1
19:6:0.994,-1,-3,0
19:6:0.994,1,-7,0
19:6:0.994,7,1,0
19:6:0.994,3,4,1
19:6:0.994,7,1,1
19:6:0.994,9,-4,-1
19:6:0.994,5,-1,0
19:6:0.994,3,-1,-2
19:6:0.994,3,0,-2
19:6:0.994,7,0,-1
19:6:0.994,4,1,-2
19:6:0.994,5,-1,0
19:6:0.994,5,-1,-1
19:6:0.994,9,3,0
19:6:0.994,5,0,1
19:6:0.994,9,1,0
19:6:0.994,3,-2,0
19:6:0.994,3,0,-2
19:6:1.22,2,3,0
19:6:1.22,7,2,-2
19:6:1.22,3,-2,-1
19:6:1.22,4,-2,0
19:6:1.22,3,-2,0
19:6:1.22,7,-2,-1
19:6:1.22,2,-7,0
19:6:1.22,6,1,0
19:6:1.22,5,-5,-1
19:6:1.22,9,2,0
19:6:1.22,3,1,0
19:6:1.22,6,1,-1
19:6:1.22,10,2,0
19:6:1.22,9,-1,-1
19:6:1.22,-1,1,0
19:6:1.22,5,1,-1
19:6:1.22,5,1,-2
19:6:1.22,2,1,-1
19:6:1.22,6,0,-1
19:6:1.22,6,-3,0
19:6:1.22,5,-2,0
19:6:1.22,5,-2,-1
19:6:1.22,5,-1,0
19:6:1.22,1,-3,-2
19:6:1.22,5,0,-1
19:6:1.22,5,-1,-1
19:6:1.22,4,1,-1
19:6:1.22,7,1,0
19:6:1.54,5,0,0
19:6:1.54,7,0,-1
19:6:1.54,9,-4,-1
19:6:1.54,4,2,-1
19:6:1.54,7,-1,1
19:6:1.54,9,2,1
19:6:1.54,7,-3,0
19:6:1.54,7,0,0
19:6:1.54,3,-2,-1
19:6:1.54,-1,-2,-1
19:6:1.54,1,0,-2
19:6:1.54,6,3,-2
19:6:1.54,5,-3,-1
19:6:1.54,10,-2,0
19:6:1.54,5,-3,0
19:6:1.54,10,-1,-1
19:6:1.54,6,-1,2
19:6:1.54,1,-1,-1
19:6:1.54,1,-1,1
19:6:1.54,6,0,0
19:6:1.54,12,0,-2
19:6:1.54,5,4,-1
19:6:1.54,7,2,-1
19:6:1.54,4,-2,-1
19:6:1.54,7,-2,0
19:6:1.54,5,1,-1
19:6:1.54,8,-1,0
19:6:1.54,6,-1,0
19:6:1.54,4,1,-1
19:6:1.54,5,-1,-1
19:6:1.54,3,-5,-2
19:6:1.54,-1,-1,-1
19:6:1.85,0,2,-2
19:6:1.85,4,1,-1
19:6:1.85,6,-4,-1
19:6:1.85,8,3,1
19:6:1.85,11,-1,1
19:6:1.85,4,0,0
19:6:1.85,7,3,1
19:6:1.85,8,-1,0
19:6:1.85,3,-2,0
19:6:1.85,1,0,-1
19:6:1.85,3,0,-1
19:6:1.85,2,0,-1
19:6:1.85,2,-3,-1
19:6:1.85,3,-2,0
19:6:1.85,5,1,0
19:6:1.85,6,-1,1
19:6:1.85,7,0,0
19:6:1.85,6,-4,-1
19:6:1.85,10,-2,-2
19:6:1.85,5,-2,-1
19:6:1.85,5,4,0
19:6:1.85,8,3,1
19:6:1.85,10,3,0
19:6:1.85,6,-1,-1
19:6:1.85,4,4,-2
19:6:1.85,8,-2,-1
19:6:1.85,-1,-3,-2
19:6:1.85,3,-2,0
19:6:1.85,8,3,-1
19:6:1.85,7,-3,0
19:6:1.85,6,-1,1
19:6:1.85,3,-2,-1
19:6:1.118,3,-2,-1
19:6:1.118,2,0,-1
19:6:1.118,3,-3,-3
19:6:1.118,7,1,-1
19:6:1.118,6,-2,-2
19:6:1.118,6,1,-1
19:6:1.118,6,3,1
19:6:1.118,8,1,-1
19:6:1.118,7,-1,0
19:6:1.118,7,-3,1
19:6:1.118,2,0,1
19:6:1.118,7,-2,-1
19:6:1.118,2,-2,-2
19:6:1.118,6,-2,-2
19:6:1.118,5,-3,-3
19:6:1.118,6,-2,-2
19:6:1.118,-3,-2,-1
19:6:1.118,5,3,-1
19:6:1.118,10,0,-1
19:6:1.118,8,-2,0
19:6:1.118,9,1,1
19:6:1.118,11,-3,1
19:6:1.118,10,-1,1
19:6:1.118,5,3,-2
19:6:1.118,7,0,-1
19:6:1.118,5,-3,-2
19:6:1.118,3,-2,-1
19:6:1.118,4,-3,0
19:6:1.118,6,-3,0
19:6:1.118,10,1,-1
19:6:1.118,5,-2,1
19:6:1.118,7,-1,-1
19:6:1.147,7,0,0
19:6:1.147,5,0,0
19:6:1.147,3,-3,-1
19:6:1.147,8,-2,-3
19:6:1.147,4,-2,-2
19:6:1.147,5,3,-1
19:6:1.147,5,-2,1
19:6:1.147,9,0,1
19:6:1.147,7,-2,0
19:6:1.147,6,0,0
19:6:1.147,10,1,1
19:6:1.149,7,0,0
19:6:1.149,7,1,0
19:6:1.149,2,5,-2
19:6:1.149,6,1,-2
19:6:1.149,6,-2,-3
19:6:1.149,-1,3,0
19:6:1.149,0,0,0
19:6:1.149,8,0,0
19:6:1.149,4,-3,0
19:6:1.149,7,2,-1
19:6:1.149,5,-4,-1
19:6:1.149,9,-3,-1
19:6:1.149,6,1,-1
19:6:1.149,6,0,-2
19:6:1.149,4,-1,-1
19:6:1.149,2,-3,-1
19:6:1.149,2,1,0
19:6:1.149,9,-1,0
19:6:1.149,7,-2,0
19:6:1.204,7,1,1
19:6:1.204,2,-1,0
19:6:1.204,4,-1,0
19:6:1.204,-3,0,0
19:6:1.204,4,0,0
19:6:1.204,0,1,-1
19:6:1.204,5,-2,-1
19:6:1.204,6,0,-1
19:6:1.204,8,3,-2
19:6:1.204,8,-2,-1
19:6:1.204,10,-2,-1
19:6:1.204,5,0,0
19:6:1.204,4,1,0
19:6:1.204,5,0,-1
19:6:1.204,4,-1,-2
19:6:1.204,4,-3,-1
19:6:1.204,2,-1,-1
19:6:1.204,7,-4,-2
19:6:1.204,8,0,0
19:6:1.204,8,-4,-1
19:6:1.204,6,-3,0
19:6:1.204,2,-2,0
19:6:1.204,5,2,0
19:6:1.204,3,-5,-1
19:6:1.204,0,0,-1
19:6:1.204,6,2,-1
19:6:1.204,4,-1,-1
19:6:1.204,12,-1,-1
19:6:1.204,8,1,-2
19:6:1.204,9,-1,0
19:6:1.205,10,0,0
19:6:1.205,9,-2,-1
19:6:1.205,6,1,-1
19:6:1.205,8,0,1
19:6:1.205,5,-3,0
19:6:1.205,8,-4,-2
19:6:1.205,2,-3,-1
19:6:1.205,5,-3,-2
19:6:1.205,-1,-3,-1
19:6:1.205,2,-1,-1
19:6:1.205,8,-2,-2
19:6:1.205,7,-2,0
19:6:1.205,8,-3,1
19:6:1.205,7,4,2
19:6:1.205,10,-2,0
19:6:1.205,8,-2,-1
19:6:1.205,8,-2,-1
19:6:1.205,5,-2,-1
19:6:1.205,0,0,-1
19:6:1.205,4,1,-1
19:6:1.205,6,1,-2
19:6:1.205,5,2,1
19:6:1.205,4,-3,-1
19:6:1.205,6,1,0
19:6:1.242,12,-3,-1
19:6:1.242,5,-4,-1
19:6:1.242,6,-4,-1
19:6:1.242,7,0,-3
19:6:1.242,5,1,-2
19:6:1.242,5,-2,-3
19:6:1.242,1,2,-1
19:6:1.242,12,1,1
19:6:1.242,5,2,1
19:6:1.242,5,3,1
19:6:1.242,7,2,0
19:6:1.242,10,-4,0
19:6:1.242,7,-3,1
19:6:1.242,2,0,-1
19:6:1.242,9,-1,-1
19:6:1.242,4,-4,-3
19:6:1.242,0,-1,-2
19:6:1.242,3,-3,-2
19:6:1.242,2,-2,-2
19:6:1.242,4,-3,-1
19:6:1.242,6,-1,-1
19:6:1.242,4,-3,0
19:6:1.242,11,-3,0
19:6:1.242,6,2,0
19:6:1.242,11,3,0
19:6:1.242,11,2,-2
19:6:1.242,6,-1,-1
19:6:1.242,2,3,-1
19:6:1.242,4,-1,-1
19:6:1.242,7,-1,-1
19:6:1.242,1,-2,0
19:6:1.242,7,-1,0
19:6:1.242,9,-1,0
19:6:1.242,-1,-2,1
19:6:1.242,4,0,0
19:6:1.242,7,2,-1
19:6:1.242,4,-4,0
19:6:1.242,5,0,-1
19:6:1.272,2,1,-1
19:6:1.272,6,-2,-1
19:6:1.272,1,-3,-1
19:6:1.272,7,-2,-1
19:6:1.272,9,1,-1
19:6:1.272,7,-4,0
19:6:1.272,10,1,-1
19:6:1.272,5,1,1
19:6:1.272,11,2,0
19:6:1.272,8,-1,-1
19:6:1.272,5,-1,-1
19:6:1.272,2,1,0
19:6:1.272,2,-3,0
19:6:1.272,5,-2,-1
19:6:1.272,4,-3,-2
19:6:1.272,4,-3,0
19:6:1.272,8,-2,-2
19:6:1.272,2,1,0
19:6:1.272,9,-2,1
19:6:1.272,8,-1,0
19:6:1.272,6,1,-1
19:6:1.272,7,-1,0
19:6:1.272,4,0,0
19:6:1.272,3,0,-1
19:6:1.272,4,3,0
19:6:1.272,7,3,-1
19:6:1.272,7,-1,-1
19:6:1.272,6,-3,1
19:6:1.272,4,-1,1
19:6:1.272,4,-2,0
19:6:1.307,10,2,0
19:6:1.307,2,-3,0
19:6:1.307,4,-2,0
19:6:1.307,5,-4,-2
19:6:1.307,0,-2,-1
19:6:1.307,2,-4,-3
19:6:1.307,5,1,-2
19:6:1.307,4,-2,1
19:6:1.307,9,0,0
19:6:1.307,2,-1,2
19:6:1.307,8,1,-1
19:6:1.307,5,-1,1
19:6:1.307,3,1,-1
19:6:1.307,6,-3,0
19:6:1.307,0,-3,-1
19:6:1.307,2,-3,-2
19:6:1.307,0,3,-2
19:6:1.307,6,-3,-1
19:6:1.307,5,-5,-1
19:6:1.307,3,0,1
19:6:1.307,8,-2,1
19:6:1.307,5,-2,0
19:6:1.307,4,-2,1
19:6:1.307,9,-1,-1
19:6:1.307,7,-1,0
19:6:1.307,8,-1,-1
19:6:1.307,1,0,-1
19:6:1.307,8,0,0
19:6:1.307,8,0,-1
19:6:1.307,8,-3,-2
19:6:1.307,4,2,1
19:6:1.307,7,0,1
19:6:1.307,4,-3,1
19:6:1.307,5,2,0
19:6:1.335,10,-2,-1
19:6:1.335,6,-2,-3
19:6:1.335,-1,0,0
19:6:1.335,6,0,-2
19:6:1.335,1,-4,0
19:6:1.335,4,1,-1
19:6:1.335,5,-2,-1
19:6:1.335,6,2,1
19:6:1.335,10,1,-1
19:6:1.335,5,2,1
19:6:1.335,10,-1,0
19:6:1.335,13,0,-3
19:6:1.335,7,-2,0
19:6:1.335,4,0,-1
19:6:1.335,7,2,0
19:6:1.335,8,0,0
19:6:1.335,-1,0,-1
19:6:1.335,5,-1,-1
19:6:1.335,6,-5,0
19:6:1.335,1,-1,0
19:6:1.335,4,-1,0
19:6:1.335,7,0,0
19:6:1.335,10,2,0
19:6:1.335,6,-2,0
19:6:1.335,3,0,0
19:6:1.335,5,-3,-1
19:6:1.335,4,-2,0
19:6:1.335,5,-1,-1
19:6:1.367,6,-2,-1
19:6:1.367,8,-2,-2
19:6:1.367,8,1,0
19:6:1.367,7,2,0
19:6:1.367,7,-2,0
19:6:1.367,3,0,1
19:6:1.367,3,-3,0
19:6:1.367,8,-3,-1
19:6:1.367,0,-2,1
19:6:1.367,4,-3,-1
19:6:1.367,3,-1,-1
19:6:1.367,7,-2,-1
19:6:1.367,7,-3,-2
19:6:1.367,3,-1,-1
19:6:1.367,6,-2,-1
19:6:1.367,8,2,0
19:6:1.367,8,-2,0
19:6:1.367,3,2,1
19:6:1.367,7,1,2
19:6:1.367,3,1,-1
19:6:1.367,7,1,-1
19:6:1.367,9,-4,0
19:6:1.367,4,-1,-3
19:6:1.367,7,-4,-1
19:6:1.367,9,-1,-1
19:6:1.367,7,-1,-1
19:6:1.367,7,-1,1
19:6:1.367,5,1,1
19:6:1.367,9,2,-1
19:6:1.367,9,0,-1
19:6:1.367,7,2,1
19:6:1.367,6,-1,-2
19:6:1.401,3,2,-1
19:6:1.401,2,1,-1
19:6:1.401,6,-1,0
19:6:1.401,5,2,0
19:6:1.401,10,-3,2
19:6:1.401,7,1,1
19:6:1.401,7,0,0
19:6:1.401,7,-1,0
19:6:1.401,5,-2,-1
19:6:1.401,5,-2,0
19:6:1.401,5,3,-1
19:6:1.401,6,-2,-2
19:6:1.401,3,0,-2
19:6:1.401,5,-1,-1
19:6:1.401,1,-2,-2
19:6:1.401,6,-2,-1
19:6:1.401,4,2,0
19:6:1.401,9,3,0
19:6:1.401,9,-4,-1
19:6:1.401,9,1,0
19:6:1.401,5,1,0
19:6:1.401,8,-1,-1
19:6:1.401,11,-5,-1
19:6:1.401,7,1,0
19:6:1.401,1,-1,-1
19:6:1.401,3,1,0
19:6:1.401,2,-4,0
19:6:1.401,6,0,-2
19:6:1.401,9,-2,-1
19:6:1.401,6,-1,0
19:6:1.401,0,-2,-1
19:6:1.401,4,-1,-1
19:6:1.401,6,2,-2
19:6:1.401,6,-5,-1
19:6:1.432,3,2,0
19:6:1.432,6,-2,-1
19:6:1.432,7,-2,-1
19:6:1.432,4,2,0
19:6:1.432,10,1,-1
19:6:1.432,10,-1,-2
19:6:1.432,9,-2,0
19:6:1.432,3,-1,0
19:6:1.432,8,-1,1
19:6:1.432,5,2,0
19:6:1.432,3,1,-1
19:6:1.432,3,1,-2
19:6:1.432,6,-3,-1
19:6:1.432,2,-5,-2
19:6:1.432,-2,1,-4
19:6:1.432,5,2,-2
19:6:1.432,5,-1,-1
19:6:1.432,9,0,0
19:6:1.432,6,-1,1
19:6:1.432,9,1,1
19:6:1.432,8,-1,1
19:6:1.432,5,0,-1
19:6:1.432,7,-1,-1
19:6:1.432,3,-1,-2
19:6:1.432,2,-5,-2
19:6:1.432,5,2,0
19:6:1.432,6,-4,-2
19:6:1.432,6,-2,0
19:6:1.432,7,-1,-1
19:6:1.432,6,-4,-1
19:6:1.432,6,-1,0
19:6:1.432,5,-1,-2
19:6:1.459,8,2,-1
19:6:1.459,7,-2,-2
19:6:1.459,4,1,-1
19:6:1.459,5,1,-1
19:6:1.459,11,1,0
19:6:1.459,4,2,0
19:6:1.459,5,-1,0
19:6:1.459,4,1,0
19:6:1.459,2,-5,-1
