TimeStamp,X,Y,Z
18:22:14.430,1,1,-1
18:22:14.430,-5,1,-2
18:22:14.430,-2,3,-1
18:22:14.430,1,-1,-2
18:22:14.430,-2,3,-2
18:22:14.430,-1,3,-3
18:22:14.430,1,4,-2
18:22:14.430,3,4,0
18:22:14.430,0,2,-2
18:22:14.430,-4,4,0
18:22:14.430,1,0,0
18:22:14.430,-1,2,0
18:22:14.430,2,5,-2
18:22:14.430,3,2,-2
18:22:14.430,2,1,-3
18:22:14.430,-5,0,-3
18:22:14.430,0,3,-1
18:22:14.430,2,2,-2
18:22:14.430,3,-3,-1
18:22:14.430,0,1,-1
18:22:14.430,0,0,-2
18:22:14.430,3,0,-1
18:22:14.430,-3,-1,-1
18:22:14.430,0,1,-2
18:22:14.430,-1,2,-3
18:22:14.430,2,0,-3
18:22:14.430,4,2,-2
18:22:14.430,1,4,0
18:22:14.430,7,2,-2
18:22:14.430,6,2,-1
18:22:14.430,2,2,-2
18:22:14.430,3,5,-1
18:22:14.461,-5,3,-1
18:22:14.461,1,1,-1
18:22:14.461,2,6,-1
18:22:14.461,3,3,-2
18:22:14.461,-1,1,-3
18:22:14.461,-3,3,-2
18:22:14.461,-4,4,-2
18:22:14.461,0,2,-1
18:22:14.461,-2,2,-2
18:22:14.461,5,6,-2
18:22:14.461,4,0,-3
18:22:14.461,2,4,-3
18:22:14.461,0,5,0
18:22:14.461,1,5,-1
18:22:14.461,2,7,-2
18:22:14.461,-3,4,-1
18:22:14.461,-2,4,-2
18:22:14.461,-1,2,-1
18:22:14.461,2,0,-2
18:22:14.461,1,3,-2
18:22:14.461,1,-2,-3
18:22:14.461,1,1,-3
18:22:14.461,-9,1,-1
18:22:14.461,-1,5,-4
18:22:14.461,-2,6,-3
18:22:14.461,2,1,-2
18:22:14.461,1,3,-1
18:22:14.461,2,0,0
18:22:14.461,4,3,-1
18:22:14.461,-3,5,-1
18:22:14.461,7,3,0
18:22:14.461,6,4,-2
18:22:14.492,6,0,-1
18:22:14.492,2,3,-1
18:22:14.492,1,1,-1
18:22:14.492,5,2,-1
18:22:14.492,-2,1,0
18:22:14.492,-2,4,-2
18:22:14.492,2,3,-2
18:22:14.492,-1,5,-1
18:22:14.492,0,1,-3
18:22:14.492,3,2,-3
18:22:14.492,-1,3,-3
18:22:14.492,-1,2,-2
18:22:14.492,-3,7,0
18:22:14.492,3,3,1
18:22:14.492,2,5,0
18:22:14.492,-1,4,-3
18:22:14.492,-1,5,-2
18:22:14.492,3,0,-3
18:22:14.492,-2,1,-2
18:22:14.492,-3,11,-1
18:22:14.492,3,7,-2
18:22:14.492,2,1,-2
18:22:14.492,-2,6,-2
18:22:14.492,-5,-2,-3
18:22:14.492,-2,0,-2
18:22:14.492,3,-1,-1
18:22:14.492,1,5,-1
18:22:14.492,0,1,-1
18:22:14.492,3,0,-1
18:22:14.492,-3,6,-3
18:22:14.525,0,4,-3
18:22:14.525,4,1,-1
18:22:14.525,4,1,1
18:22:14.525,-1,7,0
18:22:14.525,3,4,0
18:22:14.525,1,5,-2
18:22:14.525,1,1,-1
18:22:14.525,0,3,-2
18:22:14.525,3,1,-3
18:22:14.525,-5,1,-3
18:22:14.525,-4,2,-1
18:22:14.525,-3,5,-2
18:22:14.525,1,3,-3
18:22:14.525,-2,4,-2
18:22:14.525,2,1,0
18:22:14.525,4,3,-2
18:22:14.525,-3,1,-3
18:22:14.525,-3,4,-2
18:22:14.525,4,4,-3
18:22:14.525,1,1,-1
18:22:14.525,1,2,-2
18:22:14.525,-1,5,-2
18:22:14.525,4,1,-2
18:22:14.525,0,4,-1
18:22:14.525,2,2,-1
18:22:14.525,-2,3,0
18:22:14.525,-1,2,-1
18:22:14.525,-3,1,-3
18:22:14.525,1,3,-3
18:22:14.525,1,2,-3
18:22:14.525,3,-1,-2
18:22:14.525,-2,3,-2
18:22:14.525,0,2,-2
18:22:14.525,-4,-1,-2
18:22:14.559,-5,2,-4
18:22:14.559,1,1,-2
18:22:14.559,2,2,-1
18:22:14.559,5,6,-2
18:22:14.559,4,4,-1
18:22:14.559,3,4,0
18:22:14.559,3,1,-2
18:22:14.559,3,3,-1
18:22:14.559,2,4,-1
18:22:14.559,1,-2,-2
18:22:14.559,1,4,-1
18:22:14.559,-1,5,0
18:22:14.559,3,4,-1
18:22:14.559,-3,-2,-2
18:22:14.559,-4,4,-3
18:22:14.559,0,4,-3
18:22:14.559,5,5,-1
18:22:14.559,4,1,-2
18:22:14.559,-1,3,-1
18:22:14.559,4,5,-3
18:22:14.559,-1,3,-1
18:22:14.559,0,4,-1
18:22:14.559,5,0,-3
18:22:14.559,2,5,-3
18:22:14.559,-1,5,-3
18:22:14.559,-1,4,-4
18:22:14.559,-5,6,-3
18:22:14.559,1,2,-2
18:22:14.559,2,4,-2
18:22:14.559,-3,3,-3
18:22:14.559,-2,2,0
18:22:14.559,1,1,-1
18:22:14.559,1,0,-2
18:22:14.559,4,4,-3
18:22:14.587,1,1,-2
18:22:14.587,-1,1,-2
18:22:14.587,-3,5,-2
18:22:14.587,6,1,0
18:22:14.587,-1,2,-2
18:22:14.587,3,8,-1
18:22:14.587,1,4,-2
18:22:14.587,-1,-1,-1
18:22:14.587,2,0,-2
18:22:14.587,4,7,-2
18:22:14.587,2,2,-3
18:22:14.587,-4,3,-3
18:22:14.587,-4,3,-1
18:22:14.587,1,-1,-2
18:22:14.587,0,0,-1
18:22:14.587,0,4,-1
18:22:14.587,3,6,-1
18:22:14.587,1,0,-1
18:22:14.587,3,2,-1
18:22:14.587,2,5,-2
