TimeStamp,X,Y,Z
15:0:29.810,0,2,0
15:0:29.810,3,2,-2
15:0:29.810,-1,5,0
15:0:29.810,0,5,-2
15:0:29.810,-3,1,-2
15:0:29.810,1,1,-1
15:0:29.810,-1,3,0
15:0:29.810,2,4,0
15:0:29.810,3,1,0
15:0:29.810,-2,0,2
15:0:29.810,-2,4,-1
15:0:29.810,2,2,0
15:0:29.810,-3,1,1
15:0:29.810,-4,3,0
15:0:29.810,-1,8,0
15:0:29.810,1,5,-1
15:0:29.810,2,2,0
15:0:29.810,-5,5,0
15:0:29.810,-2,0,0
15:0:29.811,-1,1,1
15:0:29.811,-2,1,-2
15:0:29.811,-3,4,-1
15:0:29.811,3,-4,1
15:0:29.811,-3,0,-2
15:0:29.811,-5,7,0
15:0:29.811,2,1,-1
15:0:29.811,1,5,0
15:0:29.811,0,2,0
15:0:29.811,-2,5,1
15:0:29.844,0,-3,0
15:0:29.844,-3,0,-1
15:0:29.844,-2,4,-1
15:0:29.844,1,0,-2
15:0:29.844,1,3,-2
15:0:29.844,-6,1,0
15:0:29.844,3,0,0
15:0:29.844,2,0,0
15:0:29.844,-2,1,-1
15:0:29.844,-3,3,1
15:0:29.844,1,4,0
15:0:29.844,2,2,0
15:0:29.844,0,9,0
15:0:29.844,-3,3,-1
15:0:29.844,3,0,-2
15:0:29.844,-3,0,-1
15:0:29.844,-3,1,-1
15:0:29.844,1,0,0
15:0:29.844,1,-1,1
15:0:29.844,-4,1,2
15:0:29.844,-2,5,0
15:0:29.844,2,-4,1
15:0:29.844,-5,-1,0
15:0:29.844,-5,1,-1
15:0:29.844,0,5,-2
15:0:29.844,0,-2,-1
15:0:29.844,-1,2,0
15:0:29.844,-1,0,0
15:0:29.844,-3,3,1
15:0:29.844,4,2,0
15:0:29.844,-8,6,0
15:0:29.844,0,1,-1
15:0:29.844,-2,-4,-1
15:0:29.844,-1,3,-1
15:0:29.872,-3,6,-1
15:0:29.872,1,2,1
15:0:29.872,-3,0,-1
15:0:29.872,-3,1,0
15:0:29.872,1,3,1
15:0:29.872,-1,-3,1
15:0:29.872,-4,0,-1
15:0:29.872,0,2,-1
15:0:29.872,3,-1,-1
15:0:29.872,2,-2,-2
15:0:29.872,-7,2,-1
15:0:29.872,0,4,-1
15:0:29.872,1,-1,0
15:0:29.872,-1,0,0
15:0:29.872,-5,1,1
15:0:29.872,2,1,0
15:0:29.872,1,1,-1
15:0:29.872,-1,6,0
15:0:29.872,3,2,0
15:0:29.872,-1,1,0
15:0:29.872,-3,-1,-1
15:0:29.872,-4,1,0
15:0:29.872,-1,-1,2
15:0:29.872,0,0,1
15:0:29.872,-3,2,0
15:0:29.872,-1,5,0
15:0:29.872,2,1,0
15:0:29.872,-3,6,0
15:0:29.904,-1,3,-1
15:0:29.904,-1,3,-2
15:0:29.904,0,4,0
15:0:29.904,-6,3,1
15:0:29.904,-3,5,1
15:0:29.904,4,4,2
15:0:29.904,-4,4,2
15:0:29.904,2,4,1
15:0:29.904,3,1,-1
15:0:29.904,-7,-2,0
15:0:29.904,0,2,-1
15:0:29.904,1,7,-2
15:0:29.904,3,1,0
15:0:29.904,2,2,0
15:0:29.904,-3,2,0
15:0:29.904,-3,4,1
15:0:29.904,1,2,2
15:0:29.904,-4,5,0
15:0:29.904,3,2,-1
15:0:29.904,-1,-5,-1
15:0:29.904,1,0,-2
15:0:29.904,-2,5,-2
15:0:29.904,3,2,0
15:0:29.904,1,2,-1
15:0:29.904,-3,0,-1
15:0:29.904,-2,2,1
15:0:29.904,1,-1,0
15:0:29.904,-1,-2,-1
15:0:29.904,-1,3,-1
15:0:29.904,-1,0,0
15:0:29.904,1,3,-1
15:0:29.904,-7,5,0
15:0:29.937,3,5,1
15:0:29.937,0,2,0
15:0:29.937,-3,3,0
15:0:29.937,0,5,0
15:0:29.937,1,1,-1
15:0:29.937,2,-1,0
15:0:29.937,-3,6,0
15:0:29.937,4,5,-1
15:0:29.937,1,-1,-3
15:0:29.937,-7,0,-1
15:0:29.937,-3,2,-1
15:0:29.937,-1,2,0
15:0:29.937,0,2,0
15:0:29.937,-5,5,0
15:0:29.937,1,5,0
15:0:29.937,4,-1,0
15:0:29.937,0,3,-1
15:0:29.937,-2,3,-3
15:0:29.937,1,5,-2
15:0:29.937,-1,0,0
15:0:29.937,-1,3,0
15:0:29.937,0,2,1
15:0:29.937,0,3,1
15:0:29.937,4,2,0
15:0:29.937,-5,4,0
15:0:29.937,2,1,-1
15:0:29.937,-1,0,0
15:0:29.937,-2,-2,-3
15:0:29.937,-2,10,0
15:0:29.937,3,1,-1
15:0:29.937,0,1,1
15:0:29.937,0,3,0
15:0:29.937,-2,0,0
15:0:29.937,-1,-1,0
15:0:29.965,0,2,-1
15:0:29.965,3,6,0
15:0:29.965,2,-4,-2
15:0:29.965,3,1,-1
15:0:29.965,-2,2,0
15:0:29.965,1,3,-1
15:0:29.965,-1,3,1
15:0:29.965,-3,1,0
15:0:29.965,-6,6,0
15:0:29.965,1,2,0
15:0:29.965,-4,-3,-1
15:0:29.965,-3,4,-1
15:0:29.965,2,3,-1
15:0:29.965,3,1,-1
15:0:29.965,-6,-1,-1
15:0:29.965,0,0,-2
15:0:29.965,-3,2,0
15:0:29.965,1,-2,-1
15:0:29.965,-3,-1,0
15:0:29.965,3,4,0
15:0:29.965,2,2,-1
15:0:29.965,-3,7,0
15:0:29.965,3,2,-1
15:0:29.965,2,2,-2
15:0:29.965,-1,-1,0
15:0:29.965,-5,5,-2
15:0:29.965,1,2,1
15:0:29.965,0,2,0
15:0:29.996,-2,3,1
15:0:29.996,1,3,-1
15:0:29.996,2,-2,-1
15:0:29.996,-8,-3,-1
15:0:29.996,-2,2,-2
15:0:29.996,2,6,-2
15:0:29.996,-4,-1,0
15:0:29.996,-5,4,1
15:0:29.996,-3,0,2
15:0:29.996,-2,0,1
15:0:29.996,0,1,0
15:0:29.996,-3,3,0
15:0:29.996,-4,3,-1
15:0:29.996,0,-1,-2
15:0:29.996,1,3,-2
15:0:29.996,-3,6,0
15:0:29.996,0,-2,-1
15:0:29.996,0,-1,0
15:0:29.996,0,2,-1
15:0:29.996,3,4,0
15:0:29.996,0,-3,0
15:0:29.996,-5,-1,1
15:0:29.996,0,5,-1
15:0:29.996,1,0,-2
15:0:29.996,-1,-1,-1
15:0:29.996,-6,-1,-1
15:0:29.996,-3,3,0
15:0:29.996,-3,5,0
15:0:29.996,-3,1,0
15:0:29.996,-3,5,0
15:0:30.32,1,-2,-1
15:0:30.32,-3,0,-1
15:0:30.32,-4,5,-1
15:0:30.32,1,0,0
15:0:30.32,-1,3,-1
15:0:30.32,-3,-5,-2
15:0:30.32,0,1,-1
15:0:30.32,-2,4,-1
15:0:30.32,2,-3,1
15:0:30.32,-8,2,2
15:0:30.32,0,3,0
15:0:30.32,2,3,0
15:0:30.32,-1,4,0
15:0:30.32,-2,3,-2
15:0:30.32,1,3,-1
15:0:30.32,-2,-1,-1
15:0:30.32,-3,0,0
15:0:30.32,-3,5,0
15:0:30.32,5,2,2
15:0:30.32,-2,4,1
15:0:30.32,-4,6,0
15:0:30.32,4,1,-1
15:0:30.32,-4,0,0
15:0:30.32,-3,0,-1
15:0:30.32,0,9,-1
15:0:30.32,-1,0,-2
15:0:30.32,1,1,0
15:0:30.32,-4,3,1
15:0:30.32,1,3,0
15:0:30.32,0,1,1
